n_types,rank,rep,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,cand_e_core,record_id,origin,cell,e_target,feed,library_id,case_id,support_class,M_HM_tU,B_cycle,B_d
2,1,,643.003492109654,1.1194651198583296,1.4896413868285627,1.89969355872082,1330.3145428994717,0.03913857057459037,68.44351610445952,5.0,05444def6d9724f1586bb4648ca1350e5934bd14a999194f48388efdfb06cd9b,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.10090540232279,48.39454561567834
2,2,knee,645.5258092551798,0.721506046963066,1.4961145397565931,1.9138725393580338,1333.0227319267615,0.039015384527719486,68.94202255182218,5.0,aa9d1f68dd554c97f8df3a210d22539a245d2063792b459df0c7db8a2fc0c3c2,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.199369010750132,48.58438345272625
2,3,,646.2587288401796,0.9410347120387342,1.5129971458497364,1.9282979453306606,1332.9121569645458,0.03879965406181304,69.04944215971291,5.0,63102ad7bee958089cc8a69ba3bfa843830435f2645104c5d7723597283eb22d,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.22797996760549,48.639545377543385
2,4,,646.2871231642272,0.9519585481467572,1.5132470467050623,1.9272895659651335,1332.5128310059379,0.03885864319364127,69.03267394154037,5.0,69ddfae55190266ea11df6188c081852b4d3b163205f2618eaa233c9ffffb69b,guided,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.229088395865404,48.6416824272285
2,5,,646.4098198876078,0.9830196852913338,1.5169434652740366,1.9335767551311105,1335.4275312253903,0.03865166300025879,68.86486785194009,5.0,b9f3130e57c2c70f0857c7cf4107800d4f21258f0c23a921cb2f50d2e5bb7ff8,guided,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.23387810367344,48.6509169838824
2,6,,646.535433718782,0.7690724033036191,1.5285778777743273,1.941907999372987,1333.102342695714,0.038444503738284674,69.27925688498522,5.0,63a8353dc54cb25d2c63c5109077f0b34c760bd8a0741f1fb03b311c115f14c5,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.238781686518973,48.660371091608575
2,7,,647.1731635170207,0.5848919181699684,1.53781949613111,1.9514682914112815,1351.892698588988,0.03779688358788096,69.07266292610507,5.0,7fb7b06c5668188e40f05fcaf618c4b6ae3afa2257ea1a69186efc6a746cf041,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.263676722913434,48.7083687217771
2,8,max_cyclen,647.3202900730823,0.7394078423954585,1.5405667241905323,1.9529459243549105,1351.413837245951,0.03775580153520055,69.13385164927965,5.0,1b3a73ef462781ee97922efcf94bb439f8a838aae263345fcc8df9db472b2958,elite,e5.0_f125,5.0,125,ga80,E1_E2,"trained (74,537 rows)",102.031,25.269420097267055,48.71944194753088
3,0,min_f_r,645.4537574778528,1.245370503101549,1.4484260200357726,1.866477146761223,1359.4789023806636,0.03649070547391682,67.53908724866739,5.0,2f05117f2c456be4615bf6ad962c7917e5689f5e061b6dceae132f6356eabd9a,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.196556327974772,48.578960600335364
3,1,knee,647.5919010967749,1.47731047966464,1.4571931671717335,1.8770893590518143,1334.793754685385,0.03767456599068153,68.21533528263083,5.0,000731c2805cbacbb5ba943178401e1fe1bbaf996e5534b25a2a1772d132c1e2,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.280022967540074,48.73988428141726
3,2,,647.8957636680104,0.7562622348568381,1.4799382656899849,1.9048131168662814,1343.6693212421912,0.03763737136533483,68.09174342676316,5.0,fde0deb186d33d6633163aa2e2722d1fd4e2f069aa07b24b402af3adfbfb84d7,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.29188484037511,48.76275397224321
3,3,,648.5590603497924,1.8235944349238193,1.4934354063382211,1.9109767142486516,1389.790826337206,0.03357234720124484,68.62958882215744,5.0,322cdd970884e5629d31f12d413b21bbacb2b0cd6568e5c86060ab2c251e5372,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.317777930330898,48.81267584967797
3,4,,648.8260105916507,1.7686811311017683,1.5001964834194235,1.8999401908467242,1410.4445793002883,0.033521642851596756,68.00459122913249,5.0,b66475e659c7d51c2e2725a252a3289da329f4cf9e071c13d8d4cc55a7d95b8f,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.328198857822336,48.83276739788146
3,5,,650.6348834198427,1.1491640041803843,1.5038805261560435,1.914151867358278,1378.3813267920355,0.03981519221982155,68.32459436307441,5.0,3414f869a69725f6e0292edbdff8287a6471fc075eb48af2de3b840d35e437e5,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.398811764754317,48.968909082446324
3,6,,650.6403781757048,1.476852100690992,1.5159681311631747,1.9444953734879395,1372.7871684720305,0.039396211367908204,68.06608836448424,5.0,ad44a1822e682d95f3a798fc7e84772b23114de6c7aa2a90750d3443b2f7e20d,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.399026263351598,48.96932263574188
3,7,,652.1247272101282,1.2431932321598878,1.527211960740574,1.9588057694823466,1382.182888244934,0.038466344496819516,68.16145932417035,5.0,c8cb4d6b4d2157ee74c41c0d77b49cf9f4f5486ee22238a91df7e7d817f7dd99,guided,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.45697074600883,49.081039598305026
3,8,max_cyclen,652.1523424824171,2.514027446155005,1.5469395749939798,1.9797912246741625,1373.580826164527,0.04033596938633624,68.6522226060049,5.0,75a0d1bcc5ae100cc3ebdebf9628348a6703f9de388bfdcba78cc4a098ff3945,elite,e5.0_f125,5.0,125,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.458048762451806,49.08311801400708
2,0,min_f_r,645.225019341414,1.4675147803012827,1.5130964322379117,1.986549092137852,1282.850791413316,0.04030637165795871,69.04640337408645,5.0,d461676278aa78f659e6a4647f6e59d9eee93038b20708405ac7496050a3a22e,elite,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.187627085140004,47.05595447688947
2,1,,645.2916389407558,1.6174765827946802,1.5143056570989506,1.989779745113171,1282.9189672922735,0.04029075476304658,69.04957973630677,5.0,f4073cb2cd9885af42e990a4ed84bd49db8679564fa67673c4594f61b52aba2d,elite,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.190227712168532,47.06081301265594
2,2,,645.3487683406049,0.8912059907519208,1.52074527005305,1.994352980152841,1284.2969775461802,0.04049482569171227,69.20408040451689,5.0,70388bff1db3affc479789b29aebb2d205cce9f6f3e0d9dc2459f2bc3cdb5bf7,guided,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.192457870602976,47.06497943267687
2,3,,645.4318161475801,1.3883666190205253,1.522640540048316,1.9942467702656468,1278.5706465978133,0.0409673565837437,69.20296961044261,5.0,723f40680a0e2e9c60d04b57b800a4ac9d9cfc5a1180854e8baa46426a04b8aa,guided,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.19569980501287,47.07103606983025
2,4,,645.6954276862282,1.1282428707522156,1.5282958061647154,2.0084264791452417,1303.9993825270058,0.03937528352964442,69.00701827072257,5.0,71b978273a886a52e1acfc4357a6c330864293ec8f877336fc763f5cb4444931,elite,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.205990399660898,47.090261134250206
2,5,,648.4650952143625,1.0936853521242451,1.5288180464414882,2.0032576608852906,1317.1017593485335,0.0398662340097215,69.36752380878744,5.0,3a8e6d5d2e2fd6477df375b8b64d3d61fcc1bf17961c7561e2fb6b4bd5eaa544,guided,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.31410981654227,47.29225167276502
2,6,knee,649.7394677395732,1.5982476170661937,1.5327177152971947,2.0094366905140895,1314.854867070172,0.03921925635871383,69.45109325726358,5.0,c092afb3475e2f9d2927c60afd21b87b95999cc2ec1b4f5c7761446303c32821,elite,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.363857453367206,47.38519105629067
2,7,max_cyclen,650.0259341630426,1.80735198280601,1.5493995766151802,2.04767624197627,1296.5229857177064,0.041082711408360395,69.79983215807643,5.0,9a4d76c0ebaf5d89d4c0d6a05fcaa6da4690c292b68a575b14a4d1db89e99ca6,elite,e5.0_f129,5.0,129,ga80,E1_E2,"trained (74,537 rows)",102.031,25.375040233374907,47.406082916615134
3,0,min_f_r,648.4416768757976,1.1477268566942755,1.4890660165666816,1.9738893718855617,1317.9519742802154,0.03846143700808946,68.67376666058492,5.0,792c8352b7f359e1c34f8d1ac766b97e19260b94c117071380808b93e5a9abd7,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.313195635658015,47.29054378444637
3,1,,648.6414843794539,1.1778875578704788,1.495342540993982,1.9746398059881134,1320.792887185199,0.03858142476163791,68.18427850172317,5.0,3dfbeb4d3022577e57db4e9befa37886d44b61f1d25f988db273a7846972135c,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.320995514367066,47.305115650871805
3,2,,650.6384972559608,1.9980631891473617,1.49610728855524,1.9848477709379024,1351.1080762339407,0.037633312229301025,68.36902907511839,5.0,69d14b736aa29c469fb2a2ea02552304ee5fb055988815011be53b0fdfa78d3f,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.398952837951672,47.45075685229731
3,3,,651.7585598596261,1.4781168639779239,1.5081269998794804,2.0005270645194315,1309.485543093212,0.03898442468773777,68.92908957962192,5.0,70026b5380f1fbab39f29d553129068922da0230e6ecf83b926876fc9b783112,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.442676683629454,47.53244248647053
3,4,,652.4780062654086,2.188260616717886,1.5094664207728223,1.999984774993214,1314.6336323381515,0.04018371835196899,69.08811414914992,5.0,7c21d11dbe56b2b8f16252ce4ac91e813a7e3a3afd81bd30bc8bee995baea3ac,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.470761688446984,47.584911371439716
3,5,,653.3316092005532,2.103073758580397,1.513385477528712,2.0016121720731714,1320.6912782698155,0.040116868574445186,69.0776868123155,5.0,9c07dfb12125e76938450771d8586131ed52559ef45724c1ffbbb1935c88e105,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.504083757127997,47.64716422843292
3,6,knee,655.0139541539518,1.5124833237965896,1.5423554980196297,2.032117220191649,1375.9197427182758,0.039542581567831636,68.72513120256035,5.0,3e1fcbcd23882b670f3dd20ccfb13e4482a65e29f8384de36d47859c96fcb948,guided,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.569757399724843,47.76985684754796
3,7,,655.9271252322744,1.5441208371121706,1.5424690188137378,2.0296744210987576,1372.7732774910965,0.040122058263973165,68.71080182091069,5.0,411b551f152286b0453142a1cfd428291f67df51e78f18f323411277ff17a545,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.6054048279805,47.836453980955824
3,8,,657.7416298790522,1.2477903086286781,1.5444661839088765,2.024148883333195,1379.3220347509591,0.03980123971911802,68.97574428825126,5.0,f9ec667cb29ac83b08cd53478bb496d40da75843cb56f992939ca4592b4a5974,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.676237584022633,47.96878494379422
3,9,max_cyclen,657.9912203990204,1.5658943798333569,1.5474715785291748,2.0335486471003263,1359.3416257799545,0.04101533048419852,68.71573676682566,5.0,7f52a31782791494cf883f532c66fb07a01ca3c8e8457422a0e2fabfb3642612,elite,e5.0_f129,5.0,129,ga80,E3_E1_E2,SPARSE (60 rows / 39 in train),102.031,25.685980840642415,47.98698746197537
2,0,min_f_r,615.4961829909322,1.4092009891001438,1.5176739702072641,1.9095897001925244,1236.9229684836348,0.037514877837990464,76.03903755897772,5.1000000000000005,e448c337147cbacbaf1a901d2d5a68c018182f565952b079db1367dafd4907d6,elite,e5.1_f117,5.1,117,ga80,J1_J2,"trained (74,537 rows)",102.031,24.027103513944027,49.491726041542826
2,1,knee,632.0365348095676,0.642573071756791,1.52419703219255,1.9262343600376524,1296.5229455465917,0.04619898297822437,71.25443016384452,5.1,a062a6c79db35043378abc2ee3f479ea22cba3f362008a7100cfa09aebde84bf,elite,e5.1_f117,5.1,117,ga80,J1_J2,"trained (74,537 rows)",102.031,24.67278866404878,50.82172707722869
2,2,,632.1796969177615,0.9909228584155728,1.5368738938719366,1.9338125135682624,1311.1942533523045,0.04708562841776208,74.64277254392906,5.1,257bf2e955c1846c27b884d339dc67a3e6fc56a2d93d2fde16db4a89eb1b5de5,guided,e5.1_f117,5.1,117,ga80,J1_J2,"trained (74,537 rows)",102.031,24.67837727838614,50.83323866744495
2,3,,632.8311239624609,0.9348770367822815,1.538278391159736,1.946339781719569,1293.6808170661568,0.04903560988532578,71.55114671557564,5.1,5b53c09d41ac3a5f32359bc59d809ebbc948e2e7a7cc045135ccf6d493eda290,elite,e5.1_f117,5.1,117,ga80,J1_J2,"trained (74,537 rows)",102.031,24.703807013723754,50.88561957527713
2,4,max_cyclen,632.9928696916238,0.6514949786922931,1.5389253125177564,1.950519363339051,1306.201329015569,0.044946969014201005,71.79324028058043,5.1,86f1cc4ee4f17bfea9ca21c6dfdfea06cced5a268d00ebeff68df17f8cb89816,elite,e5.1_f117,5.1,117,ga80,J1_J2,"trained (74,537 rows)",102.031,24.71012107623939,50.89862546473242
2,0,min_f_r,634.0274258721435,1.2327064360863618,1.4863658753395745,1.8493555800521586,1284.1579189817933,0.03799553672340153,69.06904261137836,5.1,6b1098015751db69d89570672147cba69649b33338f074623c6d29b765f8ed6b,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.750507010591637,49.29646437646764
2,1,,634.1700995284618,1.5534518852110168,1.4866133029936404,1.8504880828479,1274.2473464671411,0.040504191266398634,69.18728992786512,5.1,dff2afa8d04b92ac6aeee6349f393c538fdb9dc3452d9246470781021221210d,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.756076557249784,49.307557440472706
2,2,,634.4138620811416,1.3484472426003038,1.488765676978375,1.8512228695368238,1284.7448063478255,0.038640268792832416,69.10903943673227,5.1,07cfc36fbc2056b07ae8b6d9e6797e6adf38b522b258d246136c02c3714c6c5f,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.76559230770919,49.326510298825745
2,3,,634.7115630347018,1.1618001398197788,1.4891953931694155,1.8469528621207134,1287.0729018932109,0.039015159867162974,68.91469602052747,5.1,14a72cebab79700d0f0b42c4f7bf108a7c393a6d9c3537dae38d25bd625d1d98,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.77721364968508,49.34965693862896
2,4,,635.193710014433,1.3367522040649353,1.489224093368112,1.8516419144462948,1293.5170489913253,0.037529403716969514,69.36243448124381,5.1,1ab42ba478a0b464bf8f1b42ccfe1c6c33873755be5b0b0960178ce815a2041f,guided,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.79603520489707,49.387144499009864
2,5,,635.4475941617413,1.4826303447203786,1.492587665058968,1.8555341189297458,1286.3922880060934,0.038873674096116015,69.39232174407687,5.1,a0c35a86045d50c89c2619198e32e638ff4763d9d4195be7aa006c8ade0191d9,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.805946071700966,49.40688432462754
2,6,,635.6056674698224,1.1008574385377694,1.508522428733306,1.865411695063924,1286.9012324857677,0.04221850154798748,69.16906603791998,5.1,8e7a88170359ffb35f66558527743095fc9b99cdb3d4e00771d3803636772940,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.81211677404001,49.41917473176564
2,7,,635.6688075764329,1.2226781936571174,1.5088190718262986,1.8762348355323597,1292.2719275187594,0.03880540254859427,69.2462682506441,5.1,af27ce221b8353638cf575a08b0fa9af9868f39cfdea0bfae563cceab5b6d1c6,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.8145815722294,49.42408395791145
2,8,knee,636.1036486213263,1.066693864360321,1.525965091922385,1.9028551914359317,1256.972572872673,0.042393122488445026,69.46621975460863,5.1,59bbe3dbb953b31b36ed8acc79115236fb32673422984665d34871ea4a34ce33,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.831556447275734,49.45789341978059
2,9,,637.3311253145837,1.698180761684054,1.5263483405658635,1.9041863824096625,1299.6998662136784,0.03767695092973394,69.30625693517955,5.1,b863c4ad66c38e7fe37c9ed3722bbc3edd90d6ca486848e1af557f64c8c1248b,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,24.87947341310732,49.553331343461686
2,10,,641.6704925218656,0.6455444839518384,1.5376144837843113,1.9122914595431788,1307.5095662730967,0.04681193276303251,70.26659375431933,5.1,cea04d126eb8f8ebfa324c657fa6b95666a6aeecca2aaf0f004f123c3b0ba15d,guided,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,25.04886914285454,49.89072283824747
2,11,,643.7320761177954,1.181329459469418,1.5393195386328968,1.9337901470531957,1307.7598099122865,0.04457774804292712,70.72893892656978,5.1,9b94c5e0d8fff5b49ed679ca1af4e654a350a61d0d951cd74c9adcc5943c6996,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,25.129347111412116,50.05101366818446
2,12,max_cyclen,643.9454842395385,1.1099319253553612,1.545217746529425,1.9378929781816085,1309.3418059767996,0.04436849694648359,70.93255855813236,5.1,84de3bf12f5f105e4e6336b35f1a439b086c9f6c8549ea1a0a7e26abda2c02f1,elite,e5.1_f121,5.1,121,ga80,J1_J2,"trained (74,537 rows)",102.031,25.137677916985794,50.06760642969898
2,0,min_f_r,640.3526671005878,1.3821777511661266,1.5171046739150469,1.8975546361712579,1273.122996972887,0.03904209161748491,69.37573473005365,5.1,0d81cc20f6bfc408cbd05f9b9b44e90879c026eaa528749a14f1f78d9d5a447f,guided,e5.1_f125,5.1,125,ga80,J1_J2,"trained (74,537 rows)",102.031,24.997425236807093,48.195035856564076
