cell,e_target,feed,library_id,e_core_cell,M_HM_tU,pair,case_2,e_core_2,support_class_2,n_candidates_2,n_in_band_2,n_feasible_2,n_feasible_4ax_2,n_clean_but_fr_2,min_pred_f_r_2,min_f_r_clean_2,min_pred_pin_2,max_pred_cyclen_any_2,seconds_2,binding_constraint_2,binding_excess_pct_2,min_f_r_2,min_cbc_max_2,min_f_q_2,min_ao_abs_2,clean_f_r_2,clean_cyclen_2,clean_cbc_2,clean_f_q_2,clean_ao_2,clean_pin_2,clean_record_id_2,clean_e_core_2,pred_cyclen_2,sigma_cyclen_2,pred_f_r_2,pred_f_q_2,pred_cbc_max_2,pred_ao_abs_2,pred_max_pin_bu_2,node_e_core_2,node_record_id_2,node_origin_2,n_pareto_2,pareto_min_f_r_2,pareto_cyclen_span_2,pareto_f_r_span_2,B_cycle_2,B_d_2,B_cycle_clean_2,B_d_clean_2,case_3,e_core_3,support_class_3,n_candidates_3,n_in_band_3,n_feasible_3,n_feasible_4ax_3,n_clean_but_fr_3,min_pred_f_r_3,min_f_r_clean_3,min_pred_pin_3,max_pred_cyclen_any_3,seconds_3,binding_constraint_3,binding_excess_pct_3,min_f_r_3,min_cbc_max_3,min_f_q_3,min_ao_abs_3,clean_f_r_3,clean_cyclen_3,clean_cbc_3,clean_f_q_3,clean_ao_3,clean_pin_3,clean_record_id_3,clean_e_core_3,pred_cyclen_3,sigma_cyclen_3,pred_f_r_3,pred_f_q_3,pred_cbc_max_3,pred_ao_abs_3,pred_max_pin_bu_3,node_e_core_3,node_record_id_3,node_origin_3,n_pareto_3,pareto_min_f_r_3,pareto_cyclen_span_3,pareto_f_r_span_3,B_cycle_3,B_d_3,B_cycle_clean_3,B_d_clean_3,case_4,e_core_4,support_class_4,n_candidates_4,n_in_band_4,n_feasible_4,n_feasible_4ax_4,n_clean_but_fr_4,min_pred_f_r_4,min_f_r_clean_4,min_pred_pin_4,max_pred_cyclen_any_4,seconds_4,binding_constraint_4,binding_excess_pct_4,min_f_r_4,min_cbc_max_4,min_f_q_4,min_ao_abs_4,clean_f_r_4,clean_cyclen_4,clean_cbc_4,clean_f_q_4,clean_ao_4,clean_pin_4,clean_record_id_4,clean_e_core_4,pred_cyclen_4,sigma_cyclen_4,pred_f_r_4,pred_f_q_4,pred_cbc_max_4,pred_ao_abs_4,pred_max_pin_bu_4,node_e_core_4,node_record_id_4,node_origin_4,n_pareto_4,pareto_min_f_r_4,pareto_cyclen_span_4,pareto_f_r_span_4,B_cycle_4,B_d_4,B_cycle_clean_4,B_d_clean_4,d_min_pred_f_r_3v2,d_min_f_r_clean_3v2,d_clean_cyclen_3v2,d_clean_pin_3v2,d_clean_cbc_3v2,d_n_feasible_3v2,d_n_clean_but_fr_3v2,d_pred_cyclen_3v2,d_min_pred_f_r_4v2,d_min_f_r_clean_4v2,d_clean_cyclen_4v2,d_clean_pin_4v2,d_clean_cbc_4v2,d_n_feasible_4v2,d_n_clean_but_fr_4v2,d_pred_cyclen_4v2,best_ntypes_by_clean_f_r
e6.2_f109,6.2,109,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.8826685535931627,,90.19238843543667,741.6646490635953,169.7,cbc_max,27.631177828872943,1.8826685535931627,2032.6460028659478,2.271985179634053,0.02320391087903409,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,826,0,0,0,1.8779988087330073,,88.28674130688577,740.7242491345702,137.0,cbc_max,22.46925522929535,1.8779988087330073,1868.1664933483537,2.224441251777538,0.024161758166810897,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,240.0,0.0,0.0,0.0,1.9083579382169946,,88.088373178474,736.4303610352163,31.7,f_r,23.119866981741577,1.9083579382169946,1898.7017298228618,2.2930472239146313,0.02334392133239114,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.004669744860155367,,,,,0.0,0.0,,0.025689384623831968,,,,,0.0,0.0,,0
e6.2_f113,6.2,113,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.8680195246861946,,88.93868359647381,761.7573088280866,155.8,cbc_max,31.622865527131694,1.8680195246861946,2105.965848434107,2.375000029432911,0.02347107447752501,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,806,0,0,0,1.8352923792683258,,86.64854270233744,760.514304010458,125.3,cbc_max,24.732330147607605,1.8352923792683258,1934.53900483175,2.3155618612327307,0.02438798424252081,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,239.0,0.0,0.0,0.0,1.8706632339771947,,88.35069181347714,755.2470978027864,31.6,cbc_max,24.071501753350976,1.8706632339771947,1974.4550113857313,2.356579890335222,0.023251349848764306,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.03272714541786881,,,,,0.0,0.0,,0.002643709291000107,,,,,0.0,0.0,,0
e6.2_f117,6.2,117,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.8337501484439154,,87.4908278970458,781.8325526670362,152.7,cbc_max,35.18973378252335,1.8337501484439154,2163.0357405203736,2.3156757002933404,0.023713985190817976,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,858,0,0,0,1.8047559987658983,,84.82555069262,785.208906885929,121.6,cbc_max,25.176663345150917,1.8047559987658983,2002.8266135224148,2.235064722262617,0.025102754725858163,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,240.0,0.0,0.0,0.0,1.8543532155097553,,85.83812921569654,775.0239650917881,31.7,cbc_max,27.556646706290987,1.8543532155097553,2040.7512247962463,2.315937709533897,0.02540952590255131,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.028994149678017056,,,,,0.0,0.0,,0.02060306706583992,,,,,0.0,0.0,,0
e6.2_f121,6.2,121,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.8223866240599667,,86.67833339473387,802.6889340270174,151.3,cbc_max,42.83197911644263,1.8223866240599667,2285.311665863082,2.2765582071674073,0.02422233640660757,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,710,0,0,0,1.7336131663703078,,83.00489715732364,800.3324711489306,121.0,cbc_max,29.16423779944659,1.7336131663703078,2066.6278047911455,2.1639838901994617,0.024365109807811106,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,236.0,0.0,0.0,0.0,1.8203412270126607,,83.73452495652027,800.7683568235544,31.3,cbc_max,28.775229508629252,1.8203412270126607,2060.403672138068,2.27510360170151,0.02497639334828582,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.08877345768965883,,,,,0.0,0.0,,-0.002045397047305997,,,,,0.0,0.0,,0
e6.2_f125,6.2,125,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.8048716210717577,,86.47259876294528,819.6508383885853,152.5,cbc_max,41.3377388909663,1.8048716210717577,2261.403822255461,2.267545827787398,0.02536805030759281,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,825,0,0,0,1.738815383494987,,82.94155013404232,816.6628645532162,123.4,cbc_max,30.17528385424557,1.738815383494987,2082.8045416679292,2.1796766818076208,0.026613608086714077,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,239.0,0.0,0.0,0.0,1.825791825920351,,83.75485839324702,811.5659259368638,30.0,cbc_max,30.560525274625718,1.825791825920351,2088.9684043940115,2.297985856089114,0.02497792353279274,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.0660562375767706,,,,,0.0,0.0,,0.02092020484859325,,,,,0.0,0.0,,0
e6.2_f129,6.2,129,paramA,6.195690111147493,102.075,P6656Z1G08N20_P6661Z2G06N16,P6656Z1G08N20_P6661Z2G06N16,6.195690111147493,"trained (74,537 rows)",1200,1200,0,0,0,1.800076897852809,,86.40389397626544,825.5518332770107,150.8,cbc_max,42.81216805537076,1.800076897852809,2284.994688885932,2.290226381657306,0.02559695635457082,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6656Z1G08N20_P6656Z1G06N24,6.180325978319365,SPARSE (60 rows / 39 in train),960,843,0,0,0,1.7634595338594719,,83.10723148679472,825.1838201563371,122.1,cbc_max,29.069977453554397,1.7634595338594719,2065.1196392568704,2.2230308382757094,0.0238266213429963,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6656Z1G10N16_P6661Z2G06N16_P6656Z1G08N20_P6661Z2G10N24,6.189610914020363,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,240.0,0.0,0.0,0.0,1.810069587185353,,83.51417303398345,815.8412228336967,30.4,cbc_max,30.76816698309266,1.810069587185353,2092.2906717294827,2.289296493049246,0.024724754704696834,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.03661736399333715,,,,,0.0,0.0,,0.009992689332543936,,,,,0.0,0.0,,0
e6.3_f109,6.3,109,paramA,6.303543403452695,102.036,P6661Z1G06N16_P6661Z1G08N20,P6661Z1G06N16_P6661Z1G08N20,6.303543403452695,"trained (74,537 rows)",1200,1200,0,0,0,1.8848428870686016,,92.6682462158731,748.5676264367389,146.0,cbc_max,32.24178853298978,1.8848428870686016,2115.8686165278364,2.362781928010499,0.019577404874544218,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G06N12_P6661Z1G06N16_P6661Z1G08N20,6.323185011709602,SPARSE (60 rows / 39 in train),960,404,0,0,0,1.8864995026698512,,92.8600655298981,750.2703785252513,116.9,cbc_max,38.37319409886726,1.8864995026698512,2199.7028788263765,2.342435996601977,0.02110618740279388,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G10N12_P6661Z1G06N16_P6661Z1G08N20_P6661Z2G06N16,6.2960225709523066,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,232.0,0.0,0.0,0.0,1.932652665940024,,91.91025956941557,748.4353814950636,31.3,cbc_max,42.24492542515848,1.932652665940024,2275.9188068025355,2.420357564622367,0.025059776654973994,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0016566156012496336,,,,,0.0,0.0,,0.04780977887142246,,,,,0.0,0.0,,0
e6.3_f113,6.3,113,paramA,6.303543403452695,102.036,P6661Z1G06N16_P6661Z1G08N20,P6661Z1G06N16_P6661Z1G08N20,6.303543403452695,"trained (74,537 rows)",1200,1200,0,0,0,1.8722659562944832,,89.07902819958369,769.3667573196373,151.0,cbc_max,39.18007513517754,1.8722659562944832,2226.8812021628405,2.3618256574413814,0.022575639164770428,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G06N12_P6661Z1G06N16_P6661Z1G08N20,6.323185011709602,SPARSE (60 rows / 39 in train),960,476,0,0,0,1.9340852360294543,,88.81590273566869,775.2836842811512,121.6,cbc_max,44.23528240127796,1.9340852360294543,2307.7645184204475,2.455524142139821,0.024836842201927268,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G10N12_P6661Z1G06N16_P6661Z1G08N20_P6661Z2G06N16,6.2960225709523066,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,230.0,0.0,0.0,0.0,1.882738255422491,,89.6931322915993,768.8101815598424,30.6,cbc_max,47.69240607427512,1.882738255422491,2363.078497188402,2.40696896482145,0.020518628651714048,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.06181927973497103,,,,,0.0,0.0,,0.010472299128007734,,,,,0.0,0.0,,0
e6.3_f117,6.3,117,paramA,6.303543403452695,102.036,P6661Z1G06N16_P6661Z1G08N20,P6661Z1G06N16_P6661Z1G08N20,6.303543403452695,"trained (74,537 rows)",1200,1200,0,0,0,1.833725846328015,,88.5732037681159,791.3947103512774,150.8,cbc_max,40.471730433850524,1.833725846328015,2247.5476869416084,2.234058811507181,0.02293941043382746,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G06N12_P6661Z1G06N16_P6661Z1G08N20,6.323185011709602,SPARSE (60 rows / 39 in train),960,440,0,0,0,1.897148730887003,,87.49358485896235,795.3336434483064,121.2,cbc_max,46.89015668571648,1.897148730887003,2350.2425069714636,2.30729003374725,0.022713145866494124,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G10N12_P6661Z1G06N16_P6661Z1G08N20_P6661Z2G06N16,6.2960225709523066,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,231.0,0.0,0.0,0.0,1.8545174668882785,,86.9279431168653,791.5838637253878,30.9,cbc_max,49.36377380964081,1.8545174668882785,2389.820380954253,2.353879074074129,0.020150497904594368,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.06342288455898792,,,,,0.0,0.0,,0.020791620560263402,,,,,0.0,0.0,,0
e6.3_f121,6.3,121,paramA,6.303543403452695,102.036,P6661Z1G06N16_P6661Z1G08N20,P6661Z1G06N16_P6661Z1G08N20,6.303543403452695,"trained (74,537 rows)",1200,1200,0,0,0,1.7668057985341474,,87.09308876817495,810.5550718299738,157.3,cbc_max,46.54079794777197,1.7668057985341474,2330.3324493533664,2.215151244886537,0.025174663663394936,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G06N12_P6661Z1G06N16_P6661Z1G08N20,6.323185011709602,SPARSE (60 rows / 39 in train),960,412,0,0,0,1.8446633082148767,,86.32539583322041,812.4906996790064,119.4,cbc_max,48.620763565349364,1.8446633082148767,2377.93221704559,2.3192027587144515,0.030004930783218524,,,,,,,,,,,,,,,,,,,0,,,,,,,,P6661Z1G10N12_P6661Z1G06N16_P6661Z1G08N20_P6661Z2G06N16,6.2960225709523066,EXTRAPOLATION (0 rows; g_type_frac_4 inert at train time),240.0,236.0,0.0,0.0,0.0,1.844160679014149,,86.13503570176916,809.4446832823638,31.5,cbc_max,53.88569880076617,1.844160679014149,2462.1711808122586,2.3400884011405925,0.027333714698523873,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.07785750968072924,,,,,0.0,0.0,,0.0773548804800015,,,,,0.0,0.0,,0
