segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,101,E1_E2,tail,37d35c40af2916ef4bbb6f472e78768799391735c5ce4b51f069cebe114bc982,1.8715,1.8547862383520404,547.352,543.8320298400993,1106.92,1129.439121782002
5.0,101,E1_E2,tail,59530ccf8c4342690e47aeea7fcd7bb46f61bf2e3d21e4932d3daeedbfde3df0,1.877,1.9029375933711001,548.467,544.4113465943885,1129.78,1151.6597396401953
5.0,101,E1_E2,tail,dcba707f57c416ac6522d1b48112a04b145a532e8c6ab4dd98e1e6d9599b5103,1.8817,1.8781472927034983,544.186,544.2680580788743,1126.23,1109.0051367474553
5.0,101,E1_E2,tail,6221cd7257eea33a844779f16937bf9ac360dc48e6acc9f1d587cf3f6696d5d6,1.891,1.9070406139368397,540.0,539.5601105588637,1059.42,1067.6357738168106
5.0,101,E1_E2,tail,66275d94101817b7e45e2d0aba39a4245d37e922d9b621852a6c0dbf94f363f0,1.9022,1.9018948571868817,548.085,542.852195364523,1212.3,1199.561278192063
5.0,101,E1_E2,tail,27c491511063cc1ec5cbd05a27c86d4e2444a0e1a5c3d55f4cdbf529a2a372e8,1.9182,1.953676993972555,544.697,543.1830725319838,1144.12,1161.481735270917
5.0,101,E1_E2,tail,c0482d80081ed7a3ec3b761cc7fad9236db10452ea5fe024ec231f72fb38f87c,1.9204,1.8643193280668602,548.343,548.0821949424746,1201.72,1200.0763145894769
5.0,101,E1_E2,tail,4b2e307b8138ca4ce66259bd6b510d7003d67e816be4baf80afb483e12deaf9d,1.9376,2.018899928738469,548.875,550.0472049880357,1159.15,1236.376282502241
5.0,101,E1_E2,tail,60bd828ea12aa7a83910b5cf1f555ba3acb935c8fe49704a540dd0c8789a13d8,1.9408,1.8924968026192481,548.238,545.6807593448739,1214.5,1197.4021343508327
5.0,101,E1_E2,tail,71f81c896cfdbf04763104feeb410d0c45dd7cbbcc969506950d5102f7c210dc,1.9425,1.8898358697645203,551.459,544.6114662903577,1221.89,1206.9974206807863
5.0,101,E1_E2,tail,3099b6917bd528b385bbb1e4f811ace00f1105ae9c42a532b8b7ade7b969d5da,1.9473,1.8888790879277895,545.318,543.5974259347851,1148.21,1164.487590338489
5.0,101,E1_E2,tail,4a2d8cec310cf3e3a9a20e689f7378a27f03c8e7866d36d6ba84b4066f9383bd,1.9496,1.9490233582685323,540.0,539.4605967989014,1197.58,1187.9620916310257
5.0,101,E1_E2,tail,3a79b04172bc84b1726c7a83c81bdae382ff6ebdc57bd83e4d955b35ec2fcff5,1.9557,1.926987830557321,551.044,547.3184507427236,1240.51,1221.1785401826248
5.0,101,E1_E2,tail,6b3988e9416045f7b423ec65adffcd7e2724ac68ddea88c5198b8b11ade36d65,1.9582,2.01161232431125,544.237,544.4360317057614,1229.95,1194.3794160617717
5.0,101,E1_E2,rand,6d9f50e4c813fcb6d04285cdda209b44523793e0c32ae2a6fd368e6c925ec845,2.5554,2.2213495397383056,548.871,549.6732608657204,1203.02,1227.3500638042876
5.0,101,E1_E2,rand,52e8e7e6adbe168cbd3df9538afcd3e10baeda85d65e306d32eacf067826c5da,2.1467,2.146000013404173,539.976,537.6480690906906,1296.12,1253.8874492001148
5.0,101,E1_E2,rand,fab4116aecd171b0993a08f2e6865802669b3cd5172b591408e9a5354cf45e49,2.1155,2.146204239143282,545.689,544.57034381714,1135.95,1152.2014116186956
5.0,101,E1_E2,rand,7ae1f3761c14fa42d45cfe7ea892b6ac27935b95a89ec140f0d62d5655725187,1.9905,1.9400395109590087,551.586,547.6683579739159,1222.3,1243.4366754039681
5.0,101,E1_E2,rand,7c9e8308f3fc80cdbdbc3db8fdc64a8c171081953adf00f0bac5162bc38d8792,2.0558,2.072644277287993,543.371,539.9875898977108,1185.52,1156.7898790788197
5.0,101,E1_E2,rand,ba94d70784d490c3a45d3078c83a1e7acf61ce6109bdd2f153b09329d82f51c1,3.1402,3.032003694377894,541.389,540.8902478606524,1152.88,1156.744010361018
5.0,101,E1_E2,rand,6cbbe922e3f1c0a7ff82fa65b958eb850c5d0a4d056c5f6f718784a4d2cc0d52,2.2337,2.2250535169893806,546.61,545.5929770110806,1239.39,1230.4740275155355
5.0,101,E1_E2,rand,05d0c036ac111622a5adf6fbc55d0144be4abdb61b1ff2d42425d02da6785b90,2.0936,2.1710344460541044,536.739,539.1284311419049,1249.85,1256.1901239828148
5.0,101,E1_E2,rand,74493f205cd1d6e1bebdb2132d8a4fa7fc40f5cae9ff057ccafba238c678f23f,3.0936,2.8326088786927524,550.359,548.93180924285,1155.88,1158.0019632513875
5.0,101,E1_E2,rand,d1f087a2904065984e3ff97915e444f277a5f4093b5112204b84cdf471848430,2.3028,2.2267688806806656,532.418,532.6430249806422,1084.78,1086.723080489358
5.0,101,E1_E2,rand,d589abf4f03c3057f9ae067ef2338ed8ecfd63a721596c4977ab91c2fb84370a,2.0786,2.080272806294204,536.604,538.7481521728013,1130.1,1157.022329050733
5.0,101,E1_E2,rand,d5b30794c6d19f75d5902d5d80861709f19c96b4fb08afada790abd90cc04996,2.2605,2.196600758648211,543.737,545.490922614354,1163.77,1201.4648016551457
5.0,101,E1_E2,rand,3efee2ffa58ae7d1d02b29a8e436b31a50618c88941da07a46c27b5fb50d1cc4,2.2134,2.09323572253557,531.408,534.1732839888784,1198.54,1192.424896932809
5.0,101,E1_E2,rand,447abbd604783903c9320cc8c70c77f421ba66cdf34046ec89310355129266e1,2.3641,2.4287667692711428,525.92,527.9252306531927,1154.04,1158.7598640290587
5.0,101,E1_E2,rand,9a6c154e9e68337e3c554601b1b653a270e690621cb3230ceb6f09d50f0c677f,2.0193,2.074603633543413,527.985,534.8801331825574,1049.56,1069.2937986113966
5.0,101,E1_E2,rand,919b1d3d35ca083314f62973297a0d06f1c9b6b736b5a2eccba6fb528445acff,2.0834,2.079317050276961,537.277,537.0392141691574,1239.93,1218.955663561411
5.0,101,E1_E2,rand,38d669a306deccb05366f28a44d480356e5685f07318889b176868db2f28c537,2.7793,2.5381991891366096,527.954,527.0928832580241,1184.16,1192.401905922548
5.0,101,E1_E2,rand,806da49e0d79080955c27d8e55a2472ca837f4f96af857adc0ca6fb2e3b64c6b,2.4109,2.328999156207919,534.446,534.777999940516,1168.79,1129.2252251304838
5.0,101,E1_E2,rand,e5c10232e77a408f67438bcd8f598d377845b6c5485eb8433a1ae801c60b159c,2.3152,2.2690934103471583,552.146,547.7289793782365,1155.86,1173.8186075160042
5.0,101,E3_E4,tail,f7283f6674d9fc60af8e88af5e912e25498c11e3e62daf78fa5d7ff6a80c2c69,1.8171,1.8737519881886493,550.128,546.2204603208079,1142.87,1122.2280740302874
5.0,101,E3_E4,tail,7e1f0fe58933655fd18e2f9ebf5db66a7841a73c8e04aa1b5640092fa8d0b06d,1.8348,1.9220670229652612,542.474,542.4275352275357,1246.4,1223.624552347981
5.0,101,E3_E4,tail,032de2d1a13848527871241bab1c3e98e7652107352364c56d1505fa10ba1f5e,1.8566,1.9468711554098184,551.595,548.3965148795417,1315.84,1312.574736318776
5.0,101,E3_E4,tail,a40bec319424260650a56fc6d2785a2972129a73d0f3a1e8de2ab06eb103dab8,1.878,1.8525191922039224,546.476,545.6414443589526,1207.32,1192.6951994550857
5.0,101,E3_E4,tail,f4b338420411704bba84afc9c9ce31b5bd0cc47aa63f0eed6a036690ff0874f1,1.8791,1.9728536168585566,548.828,544.3951269918006,1282.77,1312.3075779469782
5.0,101,E3_E4,tail,48191b8fb41f89b381d8e9aa73f5f4288e7955c650b37c2ea52b4f153925c57c,1.8973,1.903969955722603,555.789,551.9060901111719,1340.88,1342.2555121213798
5.0,101,E3_E4,tail,7fb2cb9130cf9244c82ca54f8d14f687739b078cbcad207bc417d74d67be2420,1.8976,1.9357883172961274,553.558,551.431274171627,1243.22,1263.9181956504897
5.0,101,E3_E4,tail,6a9afd4e2ef523e7ca94b1ae403ece338cfd89bcf1e716fc1e31cc5e0bc1cb2c,1.898,1.8719685804918613,544.239,542.2246507307387,1210.97,1236.8546796325845
5.0,101,E3_E4,tail,609854cec7e3d6362586549d7b7d1e247f3a9e417daeae4aabade172a6e07ec1,1.9098,1.8654306766538349,542.004,540.8638776011153,1197.28,1187.3218085185774
5.0,101,E3_E4,tail,99db6d6f5ccdcf61827aaf039e4427b414256a9b683643c6bc2f4377163148d8,1.9125,1.970219146416374,539.399,540.4506534830447,1379.61,1344.4015694984532
5.0,101,E3_E4,tail,72fc4ba66d97d1d648d8ced6a615d8320a1c1d79e5302faa218f867bee4b86eb,1.923,1.9041537191606095,550.833,547.7775573563429,1203.58,1205.977979457849
5.0,101,E3_E4,tail,9f0bd0d01c748b36dcb793d65378a96490ddef8a8e0827d387961a9bdce8e87a,1.9454,1.9985524858469408,553.603,549.2943783616103,1339.97,1309.8218342944856
5.0,101,E3_E4,tail,959ee5a7bafc7b8b03a7ee9b311c4389d7779c14ffb25d3b831ab52569db5ffa,1.946,2.0801329684466863,534.269,536.2396048520035,1156.85,1192.9856604196243
