segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,101,E3_E4,rand,418fdd9cdca2f0e678262cb843bcd44c6291730d1103b7375020eb214ce2f466,2.2647,2.2682040505177428,526.965,536.4218731999044,1232.48,1218.479736961832
5.0,101,E3_E4,rand,6777d9fd1f1086f17986ca6bd0ed8186abb9d16dc1bc15b9ded76f3518a8cc04,3.2622,3.201095282346,544.452,543.3026448325527,1265.24,1278.3296144391618
5.0,101,E3_E4,rand,0687e1fe2232dd048b995edde6f24acf7ddc2ab35b75a3053256398fbbdcd6c4,3.9658,4.108181771761412,526.349,528.9355848942307,1391.58,1346.234477781085
5.0,101,E3_E4,rand,20ea5e80213a8bf9ce029734c3d20d6ff5247440530153e169ac26b9738d30c9,2.4466,2.3986979060372695,542.662,544.484045399589,1523.99,1471.7717732109497
5.0,101,E3_E4,rand,aec5ee758f6023908bd45db3a704d9b2581959312222ae2602ec32ab348b7c18,2.2189,2.2454998225706326,547.995,547.8920581556885,1353.15,1321.356069756555
5.0,101,E3_E4,rand,4f2820fc447067a7647507c3053b1f1cdf1dff87d4ec9345e57e77ea12a13932,2.2335,2.1642973487622794,544.079,542.924497321484,1253.91,1225.948746286799
5.0,101,E3_E4,rand,2c2e5ab83cff64ff67c0b3dc95dc9065c4f8ac14cdf50eae5d5ccddadf310a91,2.2249,2.2445780513648304,531.325,530.4964016365227,1082.19,1090.6388831342088
5.0,101,E3_E4,rand,a050622d0593a493a36ff1456a0ab0aab660bfbf6cf74926b0acefb81000b41b,2.1209,2.1238689031188613,551.952,550.398905263425,1380.32,1373.0904102082927
5.0,101,E3_E4,rand,f361beb5c4e58ee1742dbdb8030051ad1a64c6843dab33d85a70af85a9082f63,2.1668,2.2110148543721917,545.926,543.9615921646929,1335.17,1320.077254741452
5.0,101,E3_E4,rand,778c0d70cb668a82468c1531c5df80d19f8a524d8a983bbbb4a675fbf1733320,2.1303,2.1458582202968457,563.47,556.8421860165716,1363.84,1348.5482736703773
5.0,101,E3_E4,rand,8b4ec9ac66348c51fb3ff15b5485474bcd0f01c592c247f430445729f365724e,2.0696,2.0566495945021654,548.11,543.9685894560188,1269.08,1286.5535153716776
5.0,101,E3_E4,rand,a9c94d7d5ed0f14a055e7db8548689ff8404215b084c5ca7dab2eff65535df6d,2.5558,2.4366726082886276,540.801,540.6998666734597,1309.6,1290.5172312113884
5.0,101,E3_E4,rand,4312b70e752c0051e959d802e02751f63b76a112ee515ff799554c29a2bf2310,2.1861,2.091444625836639,530.89,534.1946603331124,1111.21,1125.2587874452217
5.0,101,E3_E4,rand,0a1bf6c58c6cc7b7f24a17db06a39913562175b9b2ee94efe68b70dea63b52f9,2.0861,2.097290692015218,533.261,535.9766555485846,1124.37,1120.2054766069364
5.0,101,E3_E4,rand,76d99465bef2f0f59005e2e7631763b7b0cd84aede0c58cce8addbde00d885a8,2.1758,2.1306385046710896,540.545,539.99793689602,1000.7,1021.979213201967
5.0,101,E3_E4,rand,e51ebc2eb5eb226d6ec7cbe9bb71416f2bc43369acf977127aa5d6ce6406b780,2.4091,2.506656513479642,537.717,537.2817370997378,1334.19,1347.244019610568
5.0,101,E3_E4,rand,5e455d4c3dd5d472455b6daa5a31d8bd719a611eb61186d701f5ab549302ce85,2.9035,3.019969600019588,553.877,552.957105154929,1286.42,1288.3354529118817
5.0,101,E3_E4,rand,37022cb76fc9312f3bfce473fe5c67849cfc9c84f12184ca074ca8f14ba9c06e,2.0716,2.0179687055805613,538.904,539.4303535973683,1116.5,1116.7944152755858
5.0,101,E3_E4,rand,063d19845e0a940ee57de8aafeee52946bce60da95225fafcfc387d2cac90ff2,1.9822,2.1394849666627076,541.459,542.5888752443235,1159.61,1176.1672280090327
5.0,101,E3_E4,rand,6eb82bc90bde174e99d1870304e9f1780359bbcb12c1212e1dafc6d3f89905be,3.3437,3.3321525787687953,546.995,544.621756891807,1354.17,1321.2056412131371
5.0,101,E3_E4,rand,d99a6c3339f41c06c81edf265c9f330df1122a3afd64a52a183123c5010ed682,2.0507,2.145855725649751,544.551,544.739022965422,1349.92,1345.047826167273
5.0,101,E3_E4,rand,7d10234195a2faf27741a18d0fa070689ddac223cd9bdda2ecde90daa5406d5f,2.2776,2.4143380785314053,544.413,541.2181330302825,1244.15,1230.703656091581
5.0,101,E3_E4,rand,621e5417d5b8a204820ffcb091b14a3712be55683cf08ff6b17f4998d40912fc,2.0866,2.116945487538676,539.228,542.7472687094532,1246.95,1271.2235200562839
5.0,101,E3_E4,rand,1dcc3636034eb36d4eed77894d869bab5270b2fd400efe607b23483de0edd651,2.4601,2.3794939407182842,540.085,538.7280280140227,1145.08,1182.4460905673686
5.0,101,E3_E4,rand,6864ba1c700d19e3377f6573ebfeb87b6ccf778a3c38f505ecfc8bcdd1fa537b,2.1922,2.286451880755226,525.824,531.7182414318368,1088.14,1093.4691067452118
5.0,101,E3_E4,rand,3e9bea648c7936ec091bd1d16a2a8eb63ffb70031c2d32c0f0ce798af6b74bd1,2.2245,2.1710799497995934,547.984,548.0129012889286,1278.28,1301.4789514714628
5.0,105,A2_A8,tail,c3978b48abb2c9b18e1e1eeccbef77735efcc015c8f9053ac9127b7660696fd1,2.0138,2.0584248580451368,560.348,561.2771877819551,1272.65,1284.1478292507654
5.0,105,A2_A8,tail,d8d328da7c02d99c04ca207fab3e1bfc4826973144ffcdb51f8b827f74ac85d7,2.1276,2.1437634364602496,537.149,543.2699240375117,1143.15,1149.106020703488
