cell,e_target,feed,library_id,pair,rank,rep,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,B_cycle,B_d,M_HM_tU,cand_e_core,in_distribution,record_id,origin
e5.4_f113,5.4,113,ga80,N1_N2,10,max_cyclen,643.7195382523198,1.3710630654711113,1.546290605881358,1.9152325780652397,1411.0683958378588,0.04117690985878169,87.3917984017113,25.128857671184946,53.59340441376612,102.031,5.4,False,34e5f73d1e6be6e3f68427cf18803862bc98760bf7eee9f46e8181e46fc4db60,elite
e5.4_f117,5.4,117,ga80,N1_N2,0,min_f_r,652.9440934299491,1.295426866600861,1.5414505518895671,1.910095410181816,1406.7841068287098,0.04248727988934737,84.74529958316214,25.48895631720084,52.50289292688378,102.031,5.4,False,bcb4eeba63e7f4c7bfb6e50ad595a9be81962170c53403cd94ab1eff7ea156d7,elite
e5.4_f117,5.4,117,ga80,N1_N2,1,max_cyclen,653.3070881333135,1.2224470299114634,1.546586563608261,1.9160825055729462,1406.7034069664105,0.04229070623536955,82.93179497519351,25.503126529062055,52.53208114105944,102.031,5.4,False,c884eddbb117522ba99234bffd55bb3c3674adecfe76f5d31d144cac6d2a7804,elite
e5.4_f121,5.4,121,ga80,N1_N2,0,min_f_r,671.7427265861136,0.9403879293727402,1.493717090111148,1.8567580896391522,1442.8785769898693,0.04207371043912614,73.18291748794437,26.222797918896816,52.22887849962093,102.031,5.4,True,2e1a095dff078ce349d3e8e04c980c85082684f9a55564f9e11ff40467c8f225,elite
e5.4_f121,5.4,121,ga80,N1_N2,1,,672.0235413400347,1.2162186155932677,1.4983822238897893,1.8623936150817655,1449.2035833085722,0.04198453575784143,73.24708172040626,26.23376007487302,52.25071221524296,102.031,5.4,True,77b216eec6210422e021b84c82bc298ed61c65b950557750ef67f5234931d72c,elite
e5.4_f121,5.4,121,ga80,N1_N2,2,,672.2281806816007,1.1506119815689027,1.503768908258806,1.8673703226305847,1453.8029986440133,0.04167272972617709,73.33810809879382,26.241748573873842,52.2666231925917,102.031,5.4,True,0ad7b4a358b2b2ddb8ebb1e33f27de40722c8fe0a8861323483477b5f325df99,elite
e5.4_f121,5.4,121,ga80,N1_N2,3,,672.6667763303352,1.4806539944835215,1.5144211233177916,1.8793271748961464,1443.8125336710616,0.04146202045544191,73.51267975964306,26.258870017262332,52.30072457983654,102.031,5.4,True,08684f084c3b0e3a2dff4da34bcfe79f7e2f450ba645d9abcd2c9606b8255aa5,guided
e5.4_f121,5.4,121,ga80,N1_N2,4,knee,672.8980140749185,1.215455673001951,1.5183038765599606,1.8856138416965353,1454.6983663071626,0.0415737732966178,73.39564619732525,26.26789683721503,52.31870361792415,102.031,5.4,True,62d18cfa5975f2bc5125ec35aa044958602f0f2498f5958cf41f4f97a28f01fd,guided
e5.4_f121,5.4,121,ga80,N1_N2,5,,674.7221970285971,1.0817825903966864,1.5204249377548282,1.8904292610616547,1462.0304780151662,0.04179419558652697,73.47866136051793,26.33910740499373,52.46053623639247,102.031,5.4,True,a27132a7e5393fa131be4c1557b9cad027492c50601c6d581bb47f0a76ad42f2,guided
e5.4_f121,5.4,121,ga80,N1_N2,6,,674.8396852605687,1.8645640278065232,1.5221579865750843,1.89636846055783,1437.9688561905812,0.044368733949193814,73.9486452870707,26.343693789100183,52.469671100604494,102.031,5.4,True,dcbf1910d70d165938966492031effb1f9acad3e13202468fd48a175f902d442,elite
e5.4_f121,5.4,121,ga80,N1_N2,7,,674.9804854292241,1.4054168120181172,1.5319683410532186,1.920791313652507,1429.6283172282108,0.04330991257201341,74.05832180176941,26.349190200484287,52.48061849848523,102.031,5.4,True,0def3d7bd84dfb8ef292eff64ea78cca5bf29bd451f25dfc7aaeae09e4c71be0,guided
e5.4_f121,5.4,121,ga80,N1_N2,8,,677.390156268698,1.687037419876706,1.5340550781846516,1.9172195971716146,1387.4634086911844,0.053028853010354045,74.22878257194645,26.443256438902253,52.66797356839209,102.031,5.4,True,fd048eeff03eb768d395a705d4591565985304420d1edf59d04302bfa551b815,elite
e5.4_f121,5.4,121,ga80,N1_N2,9,,679.2552570576114,1.4961581868571177,1.5348952373268805,1.9125184009628962,1423.0715974052737,0.05082670218178444,74.35626308477438,26.516064314820177,52.812987602245144,102.031,5.4,True,cab9707d9763ec8efab5eb40adcdfdb8c4817b62e9b31e772f5c6c4735d9d27c,guided
e5.4_f121,5.4,121,ga80,N1_N2,10,,679.490773966949,1.5443806837917222,1.5353862640762266,1.921351631415476,1424.7404237258304,0.05003450018411234,74.12154913013731,26.525258180381524,52.83129935100783,102.031,5.4,True,ce6162316b5295569f363c798b9a7476f09388f72d98581972086cb9f582fe47,elite
e5.4_f121,5.4,121,ga80,N1_N2,11,,679.5083259160117,1.564932429269504,1.5381262973924987,1.9238246899230926,1426.9730915904283,0.04981255898628319,74.1133207835948,26.52594335521876,52.832664038080345,102.031,5.4,True,41ca084b799ef6e5ef4973d08f75095d251e8f82dad2f7f112e4b90f5a61e950,elite
e5.4_f121,5.4,121,ga80,N1_N2,12,,680.029704317909,1.7459595523257285,1.5384947643151747,1.9245058090789002,1425.4449589223955,0.05184835219753392,74.39209422755303,26.546296386120506,52.87320189301687,102.031,5.4,True,c66f803c933b4fe6a813b965ed148a23f836a6e7625bddb6d8f88f1917666794,guided
e5.4_f121,5.4,121,ga80,N1_N2,13,max_cyclen,680.0912474565135,1.5590022562602532,1.5494406814278134,1.935244889891389,1430.5708306252343,0.05035796805093884,74.32765731116686,26.54869884352428,52.87798695280456,102.031,5.4,True,274ac30426c5cb8c41c2bbe3da45dda0d264e7a5429c9766290eb5d47d4c5959,elite
