segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,101,E1_E2,rand,919b1d3d35ca083314f62973297a0d06f1c9b6b736b5a2eccba6fb528445acff,2.0834,2.1075516229768936,537.277,537.4667350801216,1239.93,1213.4380971072349
5.0,101,E1_E2,rand,38d669a306deccb05366f28a44d480356e5685f07318889b176868db2f28c537,2.7793,2.5929725973666073,527.954,528.6330115076828,1184.16,1208.618508185369
5.0,101,E1_E2,rand,806da49e0d79080955c27d8e55a2472ca837f4f96af857adc0ca6fb2e3b64c6b,2.4109,2.4059557743755717,534.446,534.9940188408633,1168.79,1159.312722031817
5.0,101,E1_E2,rand,e5c10232e77a408f67438bcd8f598d377845b6c5485eb8433a1ae801c60b159c,2.3152,2.225838882725156,552.146,549.7707053234834,1155.86,1181.6236553187632
5.0,101,E3_E4,tail,f7283f6674d9fc60af8e88af5e912e25498c11e3e62daf78fa5d7ff6a80c2c69,1.8171,1.8391036985621771,550.128,549.3576750290418,1142.87,1135.389928514993
5.0,101,E3_E4,tail,7e1f0fe58933655fd18e2f9ebf5db66a7841a73c8e04aa1b5640092fa8d0b06d,1.8348,1.9345644198272924,542.474,542.8529857698218,1246.4,1234.2756169741767
5.0,101,E3_E4,tail,032de2d1a13848527871241bab1c3e98e7652107352364c56d1505fa10ba1f5e,1.8566,1.9274923246323072,551.595,549.7767779063159,1315.84,1307.0340889130443
5.0,101,E3_E4,tail,a40bec319424260650a56fc6d2785a2972129a73d0f3a1e8de2ab06eb103dab8,1.878,1.8443035769693186,546.476,546.5890909442157,1207.32,1206.3003559383667
5.0,101,E3_E4,tail,f4b338420411704bba84afc9c9ce31b5bd0cc47aa63f0eed6a036690ff0874f1,1.8791,1.926792583899168,548.828,547.5546142916373,1282.77,1310.2687912714134
5.0,101,E3_E4,tail,48191b8fb41f89b381d8e9aa73f5f4288e7955c650b37c2ea52b4f153925c57c,1.8973,1.9016275648348215,555.789,554.956037785735,1340.88,1340.453404604871
5.0,101,E3_E4,tail,7fb2cb9130cf9244c82ca54f8d14f687739b078cbcad207bc417d74d67be2420,1.8976,1.928878915574685,553.558,553.1860249930963,1243.22,1266.4046188253299
5.0,101,E3_E4,tail,6a9afd4e2ef523e7ca94b1ae403ece338cfd89bcf1e716fc1e31cc5e0bc1cb2c,1.898,1.8512145100511623,544.239,545.1499211593252,1210.97,1223.6331571404787
5.0,101,E3_E4,tail,609854cec7e3d6362586549d7b7d1e247f3a9e417daeae4aabade172a6e07ec1,1.9098,1.8712771395934875,542.004,542.3015788492527,1197.28,1183.583220374809
5.0,101,E3_E4,tail,99db6d6f5ccdcf61827aaf039e4427b414256a9b683643c6bc2f4377163148d8,1.9125,1.9376336138345622,539.399,542.3175527255651,1379.61,1369.5769873714535
5.0,101,E3_E4,tail,72fc4ba66d97d1d648d8ced6a615d8320a1c1d79e5302faa218f867bee4b86eb,1.923,1.9082081849276449,550.833,550.3616089703931,1203.58,1212.3704214726627
5.0,101,E3_E4,tail,9f0bd0d01c748b36dcb793d65378a96490ddef8a8e0827d387961a9bdce8e87a,1.9454,1.959366979824341,553.603,551.7873528662421,1339.97,1323.7257121779387
5.0,101,E3_E4,tail,959ee5a7bafc7b8b03a7ee9b311c4389d7779c14ffb25d3b831ab52569db5ffa,1.946,2.044948411594472,534.269,535.5820239053343,1156.85,1197.195286075158
5.0,101,E3_E4,rand,418fdd9cdca2f0e678262cb843bcd44c6291730d1103b7375020eb214ce2f466,2.2647,2.3025939337092143,526.965,532.4821540356144,1232.48,1209.0699793932067
5.0,101,E3_E4,rand,6777d9fd1f1086f17986ca6bd0ed8186abb9d16dc1bc15b9ded76f3518a8cc04,3.2622,3.17665535152375,544.452,541.9986132533647,1265.24,1276.3035041151502
5.0,101,E3_E4,rand,0687e1fe2232dd048b995edde6f24acf7ddc2ab35b75a3053256398fbbdcd6c4,3.9658,4.14618489291225,526.349,527.7796702096822,1391.58,1364.0477459809672
5.0,101,E3_E4,rand,20ea5e80213a8bf9ce029734c3d20d6ff5247440530153e169ac26b9738d30c9,2.4466,2.431163654240864,542.662,543.1159029864106,1523.99,1505.199036791752
5.0,101,E3_E4,rand,aec5ee758f6023908bd45db3a704d9b2581959312222ae2602ec32ab348b7c18,2.2189,2.242864868838849,547.995,549.4222817879415,1353.15,1340.1522105128795
5.0,101,E3_E4,rand,4f2820fc447067a7647507c3053b1f1cdf1dff87d4ec9345e57e77ea12a13932,2.2335,2.169859062931229,544.079,544.7201177974495,1253.91,1252.979837864637
5.0,101,E3_E4,rand,2c2e5ab83cff64ff67c0b3dc95dc9065c4f8ac14cdf50eae5d5ccddadf310a91,2.2249,2.2584376967181674,531.325,530.9905206167067,1082.19,1097.1695277132055
5.0,101,E3_E4,rand,a050622d0593a493a36ff1456a0ab0aab660bfbf6cf74926b0acefb81000b41b,2.1209,2.1397615220507773,551.952,550.650331066926,1380.32,1375.7256277504634
5.0,101,E3_E4,rand,f361beb5c4e58ee1742dbdb8030051ad1a64c6843dab33d85a70af85a9082f63,2.1668,2.2147375174080612,545.926,543.7378670048574,1335.17,1328.1076603538365
