cell,e_target,feed,library_id,pair,rank,rep,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,B_cycle,B_d,M_HM_tU,cand_e_core,in_distribution,record_id,origin
e5.0_f121,5.0,121,ga80,E1_E2,4,,637.7723265954564,1.3709014386899836,1.5050014949632748,1.886755711091641,1327.7552593119983,0.0392881952128933,69.74877511546988,24.89669657246877,49.58763532202457,102.031,5.0,True,735c5d0a688672f5b56e2f199e7d55e38620067a529e59f792d8f105dc286003,guided
e5.0_f121,5.0,121,ga80,E1_E2,5,knee,638.190376979049,1.4760740738309328,1.505737951708953,1.8794979083071528,1333.6006693799054,0.0389649273486754,69.65882626046445,24.91301599104227,49.620139287943694,102.031,5.0,True,446751fb8a068fe74b2daeb07f30459ad8e9c4c39a0fcdafa2cef6a0e7de5afd,guided
e5.0_f121,5.0,121,ga80,E1_E2,6,,638.326002984938,1.5353950183828544,1.5111737117048,1.887193091426289,1339.7746620566743,0.0389254742467577,69.67985633375808,24.91831041881084,49.63068438787944,102.031,5.0,True,39c7517205935ef78c88abf8348ed95446debcde76603f54c294deb9f1979049,elite
e5.0_f121,5.0,121,ga80,E1_E2,7,,638.5175556898982,1.1951605713716522,1.5172277263228493,1.905366934594632,1340.2628268256683,0.0378883471390799,69.77253453237776,24.925788055224587,49.64557786205889,102.031,5.0,True,5c7e982ac6072d67a7703e9137564950140011b42f26933ac9773432cc348bf2,elite
e5.0_f121,5.0,121,ga80,E1_E2,8,,638.6417717150687,1.3132287252927106,1.5232866004919532,1.9122852167801945,1332.1405655533215,0.0378470706393993,69.89906537349823,24.9306370719648,49.6552358210208,102.031,5.0,True,9e7d1f0a8b8f944e192318cc342905595964ea4841bb3b15647e050221299bb2,elite
e5.0_f121,5.0,121,ga80,E1_E2,9,,638.7388791181718,1.6269505021519028,1.534854386159734,1.914063342920671,1333.9914504610852,0.038665177470047,69.9781001659023,24.934427850349472,49.66278604904316,102.031,5.0,True,6eda9d57a0312d61d52d79e0cf4cf369b152369a8474d164f2cf654b639b9e5e,guided
e5.0_f121,5.0,121,ga80,E1_E2,10,,639.1510261813698,1.3200775281497827,1.5350194113488047,1.91439457806959,1349.9598117886894,0.0373161384361158,69.56920489884041,24.95051682120597,49.694831024054864,102.031,5.0,True,baf25c70d6ff474ecc519d7ce0c84d835becd382f69ea448e5ea2a2db912d1da,elite
e5.0_f121,5.0,121,ga80,E1_E2,11,max_cyclen,639.1590648023855,1.4880853916849943,1.5454371267431113,1.942861258642873,1330.5473027050923,0.0389377861936315,69.97775104013462,24.950830624580533,49.69545603738767,102.031,5.0,True,140cb9d0b746640ff44ea33c91d1c5ce7ac6cd4846e262e9e1ddfe07bcf189b4,elite
e5.1_f117,5.1,117,ga80,J1_J2,0,min_f_r,624.9102798171535,1.001777277938472,1.519090433479954,1.9143330173267925,1244.0808807439996,0.0403724882584559,72.627985000013,24.394601290834785,50.248708641804974,102.031,5.1,False,0820a045e53613c2ab5099fe4a1c798fd3518d0861c8f6ba37bd997fccefa936,elite
e5.1_f117,5.1,117,ga80,J1_J2,1,knee,629.4648573242604,0.6049239725972431,1.5261819783232773,1.918912993171548,1269.366609197362,0.0470487996570337,73.4406282900771,24.57239817772002,50.614939836158335,102.031,5.1000000000000005,False,eda10229989e41b68570c8d68e272b8347ef64528718c42cea8eaed0ae860c13,elite
