record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
a78d35e086935c116199aaaf97b72ec8f4b72232136faa0bb2825227cd6f337a,5-5.25_f117,2.613,2.754918852693669,3.653348445602723,614.2198133917578
eb3bdde0e410aa6e7f9faea1733a616734aab81d7211e0c832cf7cec60b337ef,5-5.25_f117,3.2724,3.0888444329324583,4.30964540477801,609.2366046093115
f3bed84c5a50480047b8484fd2bae6fe0901805bcd432888119883b9b6b848f3,5-5.25_f117,2.406,2.415666370010233,3.0850181740810876,613.725737000481
f98ed877ef87a0aed1482a43442653bce642ffb998c85fe72c9cbdf36fedc696,5-5.25_f117,2.2028,2.089979884843368,2.6723468573096056,611.1925737070129
4b7fcbcf5e428d362b81b7a4625526336e7fad3843ab8f976dd25484decffc03,5-5.25_f117,2.5407,2.2614799716870606,2.883705276885698,615.9004094054986
307d65652b8cb083148953c0233a7c6dc59bf973672734d74d22c8036b779d19,5-5.25_f117,1.8854,1.9531006594520288,2.500216459530168,610.5682997166588
deac19b29670190e15dd592579474502df99ef8beae705720427c2935ba78ac4,5-5.25_f117,2.2855,2.4562482264159713,3.1543071299367837,617.0093182576057
b171015f65864211dc4a7357329b3382b317f16c21d8b9816baf4c7c3b88c910,5-5.25_f117,1.9019,1.9757688707136438,2.466115629217371,620.1547995983642
2db826af6fac52544b521b6c7677c49e91c7cea677715e331e2a307024316044,5-5.25_f117,2.1317,2.1755419264668086,2.889369979055128,600.7663662764413
72192521a9f78a66b367b0f5f2f2b1be80b10e729ce5e31817946d9ec67200ca,5-5.25_f117,3.7496,3.704029006880866,5.8169691069707765,605.6610311118561
c2913351925fce8a05b12833524e91782b386b1796164d689340667dd6f37e96,5-5.25_f117,1.9649,2.1040929523797582,2.686022360410924,606.532225118749
60eee47dd199f41fc873aaec0b6a54d6059edf2c93a427f8da05584db84fefc1,5-5.25_f117,2.1229,2.1659535838621427,2.787702057076617,613.231103719584
a915d0dcdc7787a43d7839c87d2e7fb3c1deb877706c16f9ae5b17bb2a171c7e,5-5.25_f117,1.9603,1.9521615879171716,2.455802043937033,597.9755977247083
74476d2aae3318285df23a726cdf08de854a385f0d37bd011634b5d60d5d7f6c,5-5.25_f117,1.9601,2.00571981765074,2.7276173619379067,608.7654063193195
18c7f452cf43605fbed2df505ddaeb13c5b7be80796876aa93dd08ab5476db80,5-5.25_f117,2.1574,2.1413993573392807,2.8734223636382956,603.4237539328267
661df8f136730abfa94eb6fe0910a361e88f939e2d38930d13b283e9b8bb778f,5-5.25_f117,2.1735,2.3673981833201028,2.9984345454368335,613.1370852808699
f02a65867bb9ddb7bc0abaa503a045a29dd6d1ac977baf1c98c3f047063e1b76,5-5.25_f117,2.0546,1.9097365375582431,2.401239482464262,605.6453457449597
