digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max,key_source
4f9418a7d6a00f40,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-1f183ea032-3v0yx099_d29ea31f,final,1.5898,1.4127,27,1,,638.392,deck
5812f0725f9719fb,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-21840c029b-vv219ge7_939ab485,final,1.7299,1.547,27,1,,636.597,deck
93e63ecb11a532d1,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2b4eca624a-htpjcvuy_4388ed4c,final,1.5841,1.4338,27,1,,634.711,deck
f4db67ca982aa40f,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2bdfb01d60-b_a1pe2y_76e91dc9,final,1.6425,1.4305,27,1,,634.058,deck
4ff8fcf323e57dbd,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2c6f6d1f8e-h5wx8a_h_8d0d7080,final,1.6213,1.4571,27,1,,632.753,deck
781d36e92efe15e0,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2cac85402b-m2ftv41l_d22ed902,final,1.6091,1.4521,27,1,,630.866,deck
,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2ec23f0fd4-1xmb4_78_a0bc7898,no_mas_sum,,,0,0,,,
47cd00cc9fa2c78b,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-2f43658d63-7m8wgwz0_14bfa864,final,1.6173,1.4533,27,1,,632.801,deck
3a98ab3cefd27f38,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-340251e313-byed506m_811380d0,final,2.0895,1.9079,26,1,,621.667,deck
00c36e0d575327e3,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-3419c3aaa9-lyjx0k6l_f05bd87a,final,1.8099,1.626,27,1,,632.523,deck
78eb9afe7b6c84cf,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-3488ea46ef-41ch7imx_6477361d,final,1.664,1.5014,27,1,,632.886,deck
02f8e32d40b0808c,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-37cebae367-0djdtnxe_0e4f8562,final,1.6761,1.5115,27,1,,635.169,deck
0de2c64642b45a40,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-38f161acf1-a56sm_yk_793c3a7f,final,1.8265,1.5673,27,1,,637.257,deck
e3cb41bd143f59e5,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-394cf00d59-8bbmomp6_6f299a76,final,1.6528,1.4875,27,1,,632.907,deck
d31f2738df8a0764,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-3a4995d41b-xohh53mj_de839c12,final,1.6276,1.4661,27,1,,632.23,deck
46f859c3c7ebcb39,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-41fa6a09ad-ftzxo7op_a633ceca,final,1.5904,1.428,27,1,,635.946,deck
b2b15b6a75f83285,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-4b832b8630-s38pskhn_39fff80b,final,1.736,1.5641,27,1,,633.435,deck
835a316426b92a9d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-4cb17d0d1a-ng4zl7k8_e8008ebc,final,1.6564,1.4908,27,1,,632.839,deck
5ea0055c28cd226c,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-4e630c9a28-_7l822ix_0632dd31,final,1.6277,1.4638,27,1,,632.813,deck
0eb81fd699f166a2,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-4e80042260-d8lmix_a_9bccb891,final,1.7393,1.5574,27,1,,633.743,deck
1f243bd981d1acec,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-5068a42dee-15sw6y_a_9b3741b3,final,1.6413,1.492,27,1,,631.92,deck
df4a9516a09553b4,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-50c97c3dbf-mso6_ykw_be12c270,final,1.9545,1.628,27,1,,640.521,deck
5f7918cd9c477e32,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-542c13fa01-dfiu3i52_8536805c,final,1.646,1.4852,27,1,,633.838,deck
1f92a57c54828428,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-55e64abb47-vy06fgeb_9c0e09f3,final,1.622,1.4624,27,1,,634.093,deck
1f959890e9c7d85d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-5bae433ab4-kpasq_5s_1af254c0,final,1.6745,1.51,27,1,,632.281,deck
d0f4aa3d000745ce,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-5c6505f0b9-2by3n7gw_6b9c048d,final,1.5877,1.4465,27,1,,632.6,deck
ffa660bccd87c33d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-5c73116bdd-u1njchum_c5f27311,final,1.6392,1.4769,27,1,,632.706,deck
ab32503f0de0eea9,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6052fa4dfc-oiwfmpv1_8eede767,final,1.6423,1.4823,27,1,,630.708,deck
228209680d423260,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-641cb908a4-x85b8t6v_fc25d39f,final,1.6304,1.4862,27,1,,632.327,deck
f398732115becdad,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-64b9758054-ubbfaw07_65a5e474,final,1.6879,1.5025,27,1,,635.994,deck
bfb865c3cf640538,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-65305df157-e9l293xm_cb37f464,final,1.6565,1.4909,27,1,,632.814,deck
fbf2b66ba735f8f4,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-688bf8e424-ku_4qehq_05279d85,final,1.639,1.4793,27,1,,633.611,deck
4c63a22902043700,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6946aaabb8-bybrrz5y_05c2091f,final,2.1412,1.793,26,1,,619.655,deck
285b09cbd4bbd3f2,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-69f8ae2ae2-jcxr3qp4_db0f1cd1,final,2.0112,1.7897,27,1,,630.901,deck
7df0a08898809d85,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6a2921bc66-bm63ym6w_bba1d78e,final,2.0873,1.8801,27,1,,630.409,deck
1d5ea6d165fb1edb,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6b27ec7911-0oubck8x_f5ba479c,final,1.5894,1.428,27,1,,630.766,deck
4eec349e041ddb21,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6b92d903df-1963gekj_a0279686,final,1.6624,1.4976,27,1,,633.46,deck
c008a19935218317,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6c2abda485-6ajhwb6g_3435fd93,final,1.6533,1.4842,27,1,,632.687,deck
2ba4d25bd2d7c4e2,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-6ef6d16ce0-bufdpiro_ccacedb1,final,1.6343,1.4814,27,1,,631.897,deck
1ed5024dd2bb7966,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-707f78832f-iqzqprt4_7aaa9e84,final,1.6419,1.48,27,1,,633.028,deck
92085ea0c2cefa5b,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-717cbbb7f7-9icblt91_a95fd3ee,final,1.6152,1.4515,27,1,,632.805,deck
e1d631b998c97a3a,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-72e899e2c7-c8genr6i_58356350,final,1.636,1.4742,27,1,,631.926,deck
2143fb58dc3e933f,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-7333a78a63-yq70m65y_e7cccfae,final,1.6224,1.4612,27,1,,632.846,deck
6bc810462167c8b7,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-77a423c90e-msy5ou7l_451222ec,final,1.5983,1.4441,27,1,,633.579,deck
ba6d8bdfa987449b,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-79272d9c2b-kvs9ddfu_1a63aebc,final,1.7809,1.6263,27,1,,631.728,deck
716f6e086b977e46,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-7e7ba58695-gu9dey82_99db6b9b,final,1.8001,1.5738,27,1,,637.817,deck
dd3496431616f1f5,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-830dececff-jmm0pmne_977caf31,final,1.6775,1.5121,27,1,,636.339,deck
f4dbf1eb2c0abaf7,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-83d4bda242-kna1qie2_8d55ade7,final,1.6222,1.4606,27,1,,633.03,deck
d5f71ae10f83b3aa,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-842553693f-jgwqyx_a_0fd81df7,final,1.6625,1.4988,27,1,,632.869,deck
a97bf7117ef41383,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-851c745e94-qpdcw141_769c3594,final,1.6056,1.443,27,1,,632.306,deck
0336583298c896ba,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-883796e919-847bzn_u_c5f30b65,final,1.662,1.4912,27,1,,632.436,deck
df6df746df80aca9,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-89dd00d4ae-ux47rx95_3c258f93,final,1.6629,1.4967,27,1,,631.813,deck
5a8fe3ac419bf146,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-8f6e4f9177-2mlzz4zb_81c4da56,final,1.6306,1.4819,27,1,,632.276,deck
1831793b1f98ad30,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-90cc47da73-38px8rlo_11ab6662,final,1.6002,1.4368,27,1,,633.039,deck
8e6948e4bc5ee283,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-9566f3ddb7-izmc9zdi_87418813,final,1.6201,1.4595,27,1,,632.765,deck
eaf9981afa3e8f30,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-961334946a-3p383juf_98087dd6,final,2.1014,1.8554,27,1,,630.589,deck
43cc418f7973c90c,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-96cb7e02d5-xp0177cy_27cc8357,final,1.7532,1.5795,27,1,,633.229,deck
5c0e67370043d656,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-992be99a16-mif80qnm_20b438d1,final,1.6752,1.5031,27,1,,633.192,deck
ce008d42227d0d9f,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-99ae0761e0-bxbtfwoj_7bc494ec,final,1.6187,1.4615,27,1,,631.666,deck
a19454fe816cd210,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-9d21b7f201-y62h2e9f_300ac47a,final,1.8445,1.6687,27,1,,633.56,deck
f2bd5a9d32a742cd,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-9e9fc94910-wwszqtao_1f419d68,final,1.6706,1.5068,27,1,,633.348,deck
ba576bb8afe94c87,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-a26d7835f4-wo3da23j_c4bf84f9,final,2.0469,1.7524,27,1,,639.993,deck
d6679a6a0d6199a2,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-a5a3b57dd5-6aztqjs6_6d28f9d5,final,1.651,1.4822,27,1,,632.487,deck
5323c7356f9d364d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-a5e5f62e34-82rgj19b_f05781d7,final,2.0164,1.8281,27,1,,635.781,deck
5a1bbd0831e75ca5,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-a867327dab-m5_5046w_12f32181,final,1.6111,1.4536,27,1,,630.824,deck
4161ff4469263193,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-a8916f8560-ufdut9wl_838de77d,final,1.6437,1.4816,27,1,,632.875,deck
5df282b808555574,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-aa5ea608a1-2mdnotf7_481f0739,final,1.6508,1.4836,27,1,,636.37,deck
add6b73025da6690,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-af3f4568ab-0xho_p1e_07294dd5,final,1.6212,1.4605,27,1,,632.813,deck
26447fc46dbad2a0,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-b16939c566-_20gin37_a9035ff2,final,1.6597,1.5089,27,1,,632.097,deck
0b5b21437c81db55,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-b383b11290-1c86q3po_160e2b0a,final,1.661,1.4932,27,1,,632.929,deck
5203646909ab41a3,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-b4b8500adf-9j0gj4qt_18926994,final,1.6277,1.4621,27,1,,633.005,deck
f77950f4ae69fc20,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-c0b37a5f51-dvjmn9ri_72f324b7,final,1.5925,1.434,27,1,,630.834,deck
3a3cfb51fe25549d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-c25171cd96-pxekclnx_80437792,final,1.6541,1.4888,27,1,,632.957,deck
2c77d1ca890ed4ca,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-c2c58b30ff-j0xgglbf_4a7249e9,final,1.648,1.4842,27,1,,631.944,deck
7273c7e4e51ae987,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-c735a7235c-7h7wnx3f_4fdd9dde,final,1.9455,1.655,27,1,,634.309,deck
f75c0ba9bec61446,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-d5b5e8ae57-_6c6yl6k_ea8ccb84,final,1.6188,1.4355,27,1,,633.123,deck
0c2af60dcf30bdd3,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-d7261e587e-a_frnw6g_1070d7a1,final,1.657,1.4916,27,1,,632.801,deck
9568efb743f486c8,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-da1ec83aa5-jv5dlb7c_fb3a198f,final,2.0928,1.8955,26,1,,629.6,deck
473635b352d76c9c,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-da88d8534c-jgvm2sx9_8a553d6e,final,1.6203,1.4592,27,1,,633.069,deck
d9e82362730a11d4,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-db7dbc56bb-jptua7q5_a2545b76,final,1.6472,1.4824,27,1,,632.063,deck
926254764d4fc62b,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-e199ebdb89-6e980lm4_c27246af,final,1.6172,1.4578,27,1,,633.91,deck
b522251e6ab88077,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-e3f8f4e2d3-c6qy70iu_f704b69f,final,1.7254,1.4944,27,1,,637.533,deck
36dda5523cbdc41f,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-edac7e0aae-d23kkhjo_ab9241e5,final,1.6692,1.4993,27,1,,631.681,deck
b613bc5b341dd6ae,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~_RST.APRQ_11_0635.1-f4bafe3fc5-0yxoa19b_fd913606,final,1.6641,1.5011,27,1,,633.388,deck
a2bba7a5c4d427c7,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~S_RST.APRQ_11_0635.1-643ba0a229-c_2qixb_160aae99,final,1.5991,1.4504,27,1,,633.853,deck
bd2d1de0b1a87275,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp2_199_~S_RST.APRQ_11_0635.1-a8da8cfe3a-n8_5d3h_903e9844,final,1.6935,1.5022,27,1,,637.931,deck
437211cff2f18f2d,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-0431bf4854-yw7a02ro_9788514d,final,1.6527,1.4909,27,1,,633.163,deck
9102c25e6846db4e,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-0433bcac4a-jz5qi1vp_ac2a72de,final,2.1179,1.8977,26,1,,629.185,deck
55c19ba3851ab18c,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-074d894ca6-lith0y3k_ae79aa2c,final,2.0572,1.8639,26,1,,628.301,deck
,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-094ee0cc42-lqj266uq_65240f42,no_mas_sum,,,0,0,,,
2e8dfd46f32d6f55,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-09b4dc54cd-8zp0lnwo_36f000d4,final,2.1559,1.9206,26,1,,628.477,deck
8a359ad2eb0c9a88,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-0e15733f70-y8z56hwo_fbab6829,final,2.0609,1.7696,27,1,,634.385,deck
52de391a0392e01f,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-0fd8ccb7e1-7ywkd7h2_3fc2d5ea,final,1.6749,1.5112,27,1,,632.733,deck
c676ef24276a491a,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-124300c339-4u08yt9u_5496669e,final,1.9922,1.8029,27,1,,633.428,deck
89287de2cf186e79,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-17d2696583-xtjto33p_c7866de7,final,1.6408,1.48,27,1,,633.251,deck
8fad3d69c9c4dc9e,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-2219ae1278-1k9tq5h7_bad6a253,final,1.6091,1.4484,27,1,,633.337,deck
,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-221cf05394-3gv4u31b_73c0c599,no_mas_sum,,,0,0,,,
70aa29d8872a5cdb,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-235df37137-jkypxdwe_ce29da98,final,1.8633,1.6764,27,1,,635.894,deck
daa83a9e2c025b61,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-23de70726d-o4e7p_28_26bdd475,final,1.6193,1.4603,27,1,,633.037,deck
608032a6b51cb479,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-23fcbdee29-sc2igcw2_3e3b32b6,final,1.6711,1.5085,27,1,,631.956,deck
8021c5324ba6a361,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-25addb6ce8-3b49m8e5_aafd1c8d,final,2.1251,1.8196,27,1,,632.758,deck
,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-2b18225e57-mla4ob2h_9f34e82e,no_mas_sum,,,0,0,,,
3bd72f831defecef,..\2_LP\LOW_Fr_MASTER_result\srv199\kit_frontier_runs_fpcamp3_199_~_RST.APRQ_11_0635.1-2c8412af2d-kkz756io_8b1a5d53,final,2.0677,1.8749,26,1,,629.71,deck
