digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
bf0b0f6fecbe2eaa,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_01\bf0b0f6fecbe2eaa__MAS_RST.APRQ_10_0615.1-e7dcf71189-hu9ll7ef,final,1.6045,1.45,25,1,,622.247
cb10e515a0f551b9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_01\cb10e515a0f551b9__MAS_RST.APRQ_10_0615.1-04a09deb12-sgy9ijq2,final,1.5883,1.4483,25,1,,624.06
d370704eca497e24,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_01\d370704eca497e24__MAS_RST.APRQ_10_0615.1-bbf7a18a7a-zwnscprc,final,1.6077,1.4669,25,1,,622.398
df9eb5670f0c3ff7,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_01\df9eb5670f0c3ff7__MAS_RST.APRQ_10_0615.1-461ee4290e-gtulxb5l,final,1.5876,1.4464,25,1,,622.697
0add033bc27ff875,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\0add033bc27ff875__MAS_RST.APRQ_10_0615.1-91f73f0877-hthfnz0y,final,1.5981,1.4598,25,1,,621.822
1170081bc2e0a347,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\1170081bc2e0a347__MAS_RST.APRQ_10_0615.1-99a3cdb581-x5iqxnix,final,1.549,1.44,25,1,,621.619
441130166b79fb5f,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\441130166b79fb5f__MAS_RST.APRQ_10_0615.1-6506548849-l0hlg2lt,final,1.6406,1.4966,25,1,,620.829
4e67121aec0ec6d7,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\4e67121aec0ec6d7__MAS_RST.APRQ_10_0615.1-20fd4993d4-3lkjf39a,final,1.5941,1.4524,25,1,,624.148
766b5f12f3f97273,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\766b5f12f3f97273__MAS_RST.APRQ_10_0615.1-33ab7dbc59-dq2epvi_,final,1.6488,1.5029,25,1,,623.145
78e314f04f79fffc,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\78e314f04f79fffc__MAS_RST.APRQ_10_0615.1-f68fb1b8ef-_s3jbx3e,final,1.6192,1.4709,25,1,,623.533
8bd79d921bec50fe,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\8bd79d921bec50fe__MAS_RST.APRQ_10_0615.1-2a3bad6cd6-qdfmsu9t,final,1.5819,1.4374,25,1,,624.07
a749b14f9558c5c0,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\a749b14f9558c5c0__MAS_RST.APRQ_10_0615.1-88f10de7b7-zowfo4jo,final,1.6223,1.4759,25,1,,620.806
c842d8139320de13,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\c842d8139320de13__MAS_RST.APRQ_10_0615.1-6fb2e101d6-2gqhk21_,final,1.5783,1.4388,25,1,,624.074
d11405f8dc3da1ac,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\d11405f8dc3da1ac__MAS_RST.APRQ_10_0615.1-b4b2b0c10f-dtozgu9n,final,1.6072,1.4681,25,1,,620.65
edf60bf07317d129,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\edf60bf07317d129__MAS_RST.APRQ_10_0615.1-5cb16cc855-h3qzk8ff,final,1.5839,1.4446,25,1,,624.026
f0823c8ad426866b,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\f0823c8ad426866b__MAS_RST.APRQ_10_0615.1-757aa0f145-lf0o91qa,final,1.619,1.4727,25,1,,621.105
f363cdafd71a0ec5,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_02\f363cdafd71a0ec5__MAS_RST.APRQ_10_0615.1-81fdfc3e07-1de179c9,final,1.622,1.4703,25,1,,620.83
1d8775dbc1add2eb,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\1d8775dbc1add2eb__MAS_RST.APRQ_10_0615.1-a90d23388e-dl9974_o,final,1.5817,1.4422,25,1,,624.028
392e1dc6163e6e81,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\392e1dc6163e6e81__MAS_RST.APRQ_10_0615.1-5e7c8eb67d-ys8k5lzv,final,1.5689,1.436,25,1,,621.463
4002890c16d8fe95,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\4002890c16d8fe95__MAS_RST.APRQ_10_0615.1-b5581fad51-foqrzei3,final,1.6046,1.4641,25,1,,622.585
4c41a893c09e1dd9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\4c41a893c09e1dd9__MAS_RST.APRQ_10_0615.1-c180e08651-6d2oeu2v,final,1.6337,1.4777,25,1,,624.293
82bd0fc6ba69098e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\82bd0fc6ba69098e__MAS_RST.APRQ_10_0615.1-cdf45cdf6d-fo0kxgds,final,1.6379,1.4941,25,1,,620.709
8d8a4f6fd2043b6c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\8d8a4f6fd2043b6c__MAS_RST.APRQ_10_0615.1-f3a7f88aae-iey645mm,final,1.5842,1.4448,25,1,,623.86
