path,fold,cell,n_rows,n_cyclen,rho_cyclen,mae_cyclen,bias_cyclen,prev_rho_cyclen,n_F_r,rho_F_r,mae_F_r,bias_F_r,prev_rho_F_r,n_F_q,rho_F_q,mae_F_q,bias_F_q,prev_rho_F_q,n_CBC_max,rho_CBC_max,mae_CBC_max,bias_CBC_max,prev_rho_CBC_max,n_AO_abs,rho_AO_abs,mae_AO_abs,bias_AO_abs,prev_rho_AO_abs,n_max_assembly_burnup,rho_max_assembly_burnup,mae_max_assembly_burnup,bias_max_assembly_burnup,prev_rho_max_assembly_burnup,n_max_pin_burnup,rho_max_pin_burnup,mae_max_pin_burnup,bias_max_pin_burnup,prev_rho_max_pin_burnup,n_node_peak,rho_node_peak,mae_node_peak,bias_node_peak,prev_rho_node_peak
served_predict,curr_val,5.75-6_f101,63,63,0.7921466973886329,8.278238291950217,7.709321636719663,0.7921466973886329,63,0.8578629032258065,0.1618364871648091,-0.07555391753840064,0.8600230414746544,63,0.8594470046082949,0.2728042785370534,-0.13252316109710377,0.8609350998463902,63,0.9781105990783411,47.28328611716459,38.62496454281886,0.9784946236559139,63,0.7496669671825511,0.007875456951447438,-0.003916991176335501,0.751563156802742,63,0.5062884024577573,4.046335553046496,-3.313768728670472,0.5144489247311828,0,,,,,0,,,,
served_predict,curr_val,5.75-6_f109,46,46,0.7946345975948196,6.722207312663109,6.1505586918242985,0.7946345975948196,46,0.9423990132593277,0.15767438790884358,-0.0755063348730191,0.9419056429232193,46,0.927104532839963,0.2773509464614497,-0.1678708390095103,0.92895467160037,46,0.9181005242059821,47.653965989085485,41.87921810985848,0.9193339500462534,46,0.5768827528010231,0.006502959544388772,-0.0034560324201990495,0.5716400462910171,46,0.2185013876040703,4.393473840451048,-3.5149794560442724,0.23194572926302806,0,,,,,0,,,,
served_predict,curr_val,5.75-6_f117,30,30,0.8478309232480534,3.812402883793224,3.4719379159952153,0.8478309232480534,30,0.6987764182424916,0.11421529179882693,-0.033992604733827814,0.7121245828698554,30,0.7187986651835372,0.17372735229188058,-0.05966289884787725,0.7081201334816463,30,0.8416017797552835,35.32592863832512,19.688286392448088,0.8416017797552835,30,0.49616197881836543,0.005478749761771381,-0.0027692775305231732,0.5059517218981896,30,0.0024471635150166847,9.647217221646542,-9.647217221646542,-0.0064516129032258064,30,0.011345939933259176,9.822570322195743,-9.788895405473902,0.010456062291434927,0,,,,
served_predict,curr_val,5.75-6_f125,50,50,0.8355822328931573,4.693698474273062,1.2770897793606195,0.8355822328931573,50,0.8886914765906362,0.17330899793828036,-0.10835972133839505,0.8843697478991596,50,0.8925330132052821,0.2858186489694384,-0.18908326472157821,0.8909003601440576,50,0.9780072028811524,30.70804132721446,-15.759459693471818,0.9779111644657863,50,0.8492999647926931,0.0037290154166902782,-0.0018888127677163904,0.8454093813095911,50,0.8268344227743432,1.4763199830949214,-1.0878843932319535,0.8255378419046192,0,,,,,0,,,,
served_predict,curr_val,5.75-6_f133,60,60,0.867074187274243,4.7293317157581045,-0.8658926228271658,0.867074187274243,60,0.9141983884412339,0.21026354327268787,-0.08920912058704007,0.9137538205056962,60,0.9081411503195334,0.3373802862881538,-0.16747136946597288,0.9072520144484582,60,0.9753820505696029,28.15380429050722,-10.093624775645477,0.9745484856904698,60,0.732428415268647,0.0064416920955501535,-3.4068115282270193e-05,0.732873001734154,60,0.8146264883599214,1.2272109264480249,-0.5171018877562606,0.8200447353491492,0,,,,,0,,,,
served_predict,curr_val,5.75-6_f141,30,30,0.6978865406006673,5.3352858427768295,-3.4780038806795877,0.6978865406006673,30,0.9230255839822022,0.12922144152101345,-0.059237027950315796,0.9234705228031145,30,0.9025583982202448,0.2045956410230295,-0.11732390969861355,0.9056729699666296,30,0.9239154616240266,18.512771165409337,-5.659761219367041,0.9159065628476083,30,0.8156635938780841,0.0032156298702838526,-0.0011132706212992997,0.8176660413262299,30,0.7437152391546161,1.6062152119650723,-0.9100674221178517,0.7419354838709676,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f101,63,63,0.4242511520737327,9.251549482968146,8.757088456231333,0.4242511520737327,63,0.934859831029186,0.15342598914253722,-0.04817943132050488,0.932939708141321,63,0.921418970814132,0.2693458584324442,-0.06468678626810156,0.9210349462365591,63,0.9758064516129034,52.41543800025974,-24.400044017363932,0.9783986175115209,63,0.6299176704361479,0.007416550014330137,0.0013625672845242508,0.629077556178431,63,0.4754704301075269,4.013212516927786,-3.661364467664192,0.47023809523809523,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f109,60,60,0.4874131703250904,7.335374755209873,5.757976890697085,0.4874131703250904,60,0.9419838844123369,0.16999420898883594,-0.04450035619697506,0.941483745484857,60,0.9418727424284526,0.258868314318249,-0.0512792232834206,0.9405946096137817,60,0.9658794109474855,42.59547416618452,17.132996861974142,0.9681578216171159,60,0.7008447271020565,0.006716037612534453,-0.0018411258481785529,0.7160998121539567,60,0.4838010558488469,3.4582837101388133,-3.0205744927818965,0.47896637954987503,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f117,30,30,0.8843159065628475,5.529109765294743,5.456900247359832,0.8843159065628475,30,0.8558398220244716,0.13392652101944755,0.02686542213307745,0.8562847608453837,30,0.8585094549499442,0.22259105970941745,0.0250026250898689,0.8625139043381533,30,0.9853170189098998,42.59351601674748,36.92499776285902,0.9826473859844269,30,0.8649310405500134,0.006133588196519856,-0.0029028273097482238,0.8627058513538464,30,0.07274749721913237,8.46586505587729,-7.473941981594008,0.04427141268075639,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f125,30,30,0.6444938820912125,4.287370167204552,0.08361983167691278,0.6444938820912125,30,0.8536151279199109,0.18122056033883313,-0.051748625268389,0.8540600667408231,30,0.8238042269187986,0.3023510890504346,-0.10003881558575185,0.8264738598442714,30,0.9252502780867631,39.81042088821012,-15.82992811341065,0.9372636262513905,30,0.9038932146829811,0.00560836203348022,-0.00237032925164212,0.9087875417130145,30,0.7939933259176863,1.8425029478557315,-1.431601496159591,0.7988876529477197,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f133,30,30,0.5866518353726363,6.472507449601021,-0.6371038399180141,0.5866518353726363,30,0.9190211345939931,0.11126194932675906,-0.04192740590972916,0.9203559510567296,30,0.9403781979977753,0.18123373385371885,-0.0506668877463181,0.9368186874304782,30,0.9875417130144604,43.092178277056526,-38.40998861751139,0.9875417130144604,30,0.845700305600272,0.004705464623074233,-1.4174417587626067e-05,0.8401379515776446,30,0.7432703003337041,1.4739415290630395,-1.004662453343992,0.742825361512792,0,,,,,0,,,,
served_predict,curr_val,6-6.25_f141,56,56,0.3731373889268626,7.716029188052722,-2.790872930463018,0.3731373889268626,56,0.9600642527760729,0.1622365420255599,-0.07609194076784123,0.9574668057926625,56,0.9558441558441559,0.25858763212245767,-0.12555025164124242,0.9557074504442926,56,0.9805878332194122,37.790388374941905,-12.9256785646162,0.980451127819549,56,0.7407116284625345,0.006469197602576964,0.0012371640251171506,0.7355504704219344,56,0.8064251537935748,1.6737019769344497,-1.0115893340776319,0.8017771701982229,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f101,30,30,0.6912124582869855,8.575333529914406,7.8170690500913524,0.6912124582869855,30,0.9274749721913237,0.16742043086861613,-0.03676664163640376,0.9350389321468298,30,0.9332591768631814,0.27672345529785464,-0.05359556905152898,0.9345939933259176,30,0.921245828698554,52.64077713663599,22.72538679538367,0.9256952169076751,30,0.8652797917599205,0.005813207388068583,-0.0012200848102972431,0.8532651070710453,30,0.3939933259176863,3.5180381705734036,-2.562081555174674,0.37619577308120133,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f109,33,33,0.8556149732620322,10.010746428257404,9.861668166513171,0.8556149732620322,33,0.9331550802139038,0.1820175082360648,-0.0952382276619461,0.929812834224599,33,0.9385026737967915,0.2951725288825507,-0.1416294900143012,0.9338235294117648,33,0.9745989304812834,59.979070987002935,42.60362620409003,0.9766042780748664,33,0.8027074482776281,0.006986638741353612,0.0018219689875320424,0.7990306704591588,33,0.14070855614973263,4.249548843731042,-3.222371847977999,0.13335561497326204,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f117,30,30,0.8411568409343715,5.493488972650263,4.797101846195161,0.8411568409343715,30,0.8963292547274748,0.19717509428507257,-0.10647780038056819,0.8976640711902113,30,0.9092324805339266,0.3123501068263014,-0.15543237548703553,0.9141268075639599,30,0.9853170189098998,35.10844242400312,3.8423844412842754,0.9888765294771968,30,0.8450328231175568,0.00703747857671788,-0.0008810962875308471,0.8450328231175568,30,-0.1203559510567297,6.44721507024293,-4.397856003703645,-0.14260289210233593,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f125,30,30,0.7312569521690767,4.470888231375374,1.161836425298937,0.7312569521690767,30,0.9136818687430479,0.19580518039636893,-0.06839407110972845,0.9150166852057842,30,0.9127919911012237,0.34497542648204355,-0.12268895052294376,0.9145717463848719,30,0.9692992213570634,42.00171928425592,-29.68039986197764,0.9692992213570634,30,0.8669632925472748,0.008336835602831454,-0.0033337516213831995,0.8656284760845384,30,0.7566184649610679,1.764359683106438,-1.4102138868775502,0.7708565072302558,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f133,30,30,0.8531701890989989,5.545044072565849,-0.9015823232462973,0.8531701890989989,30,0.9617352614015572,0.1417307834449431,-0.04291468149185853,0.9617352614015572,30,0.9510567296996663,0.262708097433545,-0.10455008142607476,0.9510567296996663,30,0.9879866518353726,39.853634173131496,-23.481701149338036,0.9879866518353726,30,0.8757370173224601,0.007766904547953956,-0.003170447496645409,0.8721771107479785,30,0.6600667408231368,1.6691399031387504,-1.1928283829583886,0.6591768631813125,0,,,,,0,,,,
served_predict,curr_val,6.25-6.5_f141,30,30,0.8473859844271412,6.090710039299286,-2.362807308472308,0.8473859844271412,30,0.9385984427141268,0.1519078627930891,-0.0754249918397841,0.9372636262513905,30,0.9385984427141268,0.28613864848713677,-0.10231965089456282,0.9394883203559511,30,0.9835372636262512,36.36300619692979,-23.732840502260494,0.9848720800889877,30,0.6903225806451613,0.010953781082807498,0.008057666938074946,0.6898776418242492,30,0.8126807563959955,1.6157972780189687,-1.0580345378608007,0.8042269187986651,0,,,,,0,,,,
