digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
12db03c3121c7e91,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\12db03c3121c7e91__MAS_RST.APRQ_11_0615.8-5d7d95c22a-7aoh7b6a,final,1.7956,1.6074,25,1,,593.523
1a8fb5bcd99f8900,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\1a8fb5bcd99f8900__MAS_RST.APRQ_11_0615.8-05850a1cf7-4bveb4ik,final,1.81,1.6198,25,1,,593.426
2b82ad02437fe5de,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\2b82ad02437fe5de__MAS_RST.APRQ_11_0615.8-2b9cb7062d-66k3r48d,final,1.7719,1.5869,25,1,,593.798
35c0ec9c6e6add4a,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\35c0ec9c6e6add4a__MAS_RST.APRQ_11_0615.8-98a9664e02-lsdqtv62,final,1.8037,1.6497,25,1,,592.989
4e215c1172449b42,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\4e215c1172449b42__MAS_RST.APRQ_11_0615.8-2c642622a6-vqaryqc7,final,1.6248,1.4585,25,1,,592.402
5da6f63cc0c8cb4b,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\5da6f63cc0c8cb4b__MAS_RST.APRQ_11_0615.8-9755a0f836-w2rhkah9,final,1.7829,1.6285,25,1,,593.294
6f3451db07306aae,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\6f3451db07306aae__MAS_RST.APRQ_11_0615.8-cee5eb9591-6yshvp5n,final,1.7856,1.6319,25,1,,593.239
7fad994f0cf96bd5,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\7fad994f0cf96bd5__MAS_RST.APRQ_11_0615.8-68e453ad68-xzddzf5t,final,1.7942,1.6064,25,1,,593.488
83b4e1e109d498e0,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\83b4e1e109d498e0__MAS_RST.APRQ_11_0615.8-8969c5e637-8hwdngzk,final,1.6111,1.4462,25,1,,592.933
8604590454c77976,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\8604590454c77976__MAS_RST.APRQ_11_0615.8-1df228562b-rrn50zlm,final,1.7916,1.6391,25,1,,592.828
