cell,record_id,parent_record_id,status,failure,child_f_r,child_cyclen,child_cbc_max,child_f_q,child_node_peak,child_f_xy,child_f_xya,fxy_sane,fxy_reason,parent_record_id_plan,move_class,fresh_radial_dir,burn_state,dose,pair_id,pair_role,stratum,move_tag,swap_span,swap_radius,source,d_fresh_enr_r_center,d_fresh_enr_mass,parent_f_r,parent_node_peak,parent_cyclen,parent_cbc_max,parent_f_xy,converged,d_f_r,d_cyclen,d_node_peak,d_f_xy
T6T4_f121,640206f8fbfdd12a5cb1df6f0d07ea61045d39543e6c972413c387e2cae185fe,2db679245aa387619be9714e745eab1dc61ad127c10627aee23c19cc11b1baf7,converged,,1.6426,625.621,1372.31,2.0621,1.4282000064849854,1.7287,1.5413,True,,2db679245aa387619be9714e745eab1dc61ad127c10627aee23c19cc11b1baf7,batch_flip,outward,fresh,0.0007892959,,random_outward,batch_flip|outward,bf:21=T6,,,paid,0.0007892959,1.2016826154,1.5012,1.3142000437,623.602,1339.23,1.5855,True,0.14139999999999997,2.0190000000000055,0.11399996278498525,0.1432
T6T4_f121,98b3d40b2ba22ed50e6c78bb1066ff23b4a8b04a7b0d011893fa94e6aef7cf4a,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.5193,621.98,1305.15,1.9031,1.342900037765503,1.571,1.4379,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,batch_swap,outward,fresh,0.0015009441,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:batch_swap:0,outward,batch_swap|outward,bs:35<->42,,,paid,0.0015009441,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.01110000000000011,0.2740000000000009,0.02050006386550285,-0.015900000000000025
T6T4_f121,80e79228a4ab163ef2adc35fbfe74f7b7ad1a342e911bb0294b9abb629db631b,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.5644,621.807,1313.8,1.9331,1.3157000541687012,1.6872,1.5292,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,batch_swap,inward,fresh,0.0014899227,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:batch_swap:0,inward,batch_swap|inward,bs:42<->51,,,paid,-0.0014899227,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.05620000000000003,0.10099999999999909,-0.006699919731298909,0.10030000000000006
T6T4_f121,ddf69e3e0bcba7711c0567879e20733e13875b10ab3dc4640b38bf92b82d68c7,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.6213,621.479,1324.19,2.0595,1.4213000535964966,1.7186,1.5241,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,fresh_relocate,outward,once,0.0230061035,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:fresh_relocate:0,outward,fresh_relocate|outward,fr:36->43,,,paid,0.0230061035,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.11309999999999998,-0.22699999999997544,0.0989000796964965,0.13169999999999993
T6T4_f121,755ddd9dd5f0cb64b159c7a60becea84b3f78b8f65a8d1413e166981b7b9fb8b,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.8321,620.979,1326.8,2.3142,1.5555000305175781,2.0185,1.797,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,fresh_relocate,inward,once,0.0227645295,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:fresh_relocate:0,inward,fresh_relocate|inward,fr:44->34,,,paid,-0.0227645295,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.3239000000000001,-0.7269999999999754,0.23310005661757804,0.4316
T6T4_f121,ced4c34f56ef836f1b2221cee86b26f99055adcc067bc5094ebc381297f5e5e2,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.5977,622.379,1347.59,1.977,1.4276000261306763,1.6877,1.5078,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,fresh_relocate,outward,once,0.0981483253,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:fresh_relocate:1,outward,fresh_relocate|outward,fr:19->47,,,paid,0.0981483253,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.08949999999999991,0.6730000000000018,0.10520005223067619,0.1008
T6T4_f121,03c970851b7f8d88bc89704be517406aa8bf80e869bccc1333d1302f3f319680,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.6001,621.999,1315.26,1.9399,1.336899995803833,1.6888,1.5386,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,fresh_relocate,inward,once,0.0980093729,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500:fresh_relocate:1,inward,fresh_relocate|inward,fr:11->0,,,paid,-0.0980093729,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.09190000000000009,0.29300000000000637,0.014500021903832927,0.1019000000000001
T6T4_f121,4dfc5045c2d2d33d0ef461b5cc7017b7754a0e2232cc83f34bde49ee3381b8ae,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.5086,621.573,1310.38,1.8744,1.323199987411499,1.5865,1.4533,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,rewire_swap,neutral,once,0.0,,neutral,rewire_swap|neutral,rw:23<->28,2.1408795079,7.4735639914,paid,0.0,0.0,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.00039999999999995595,-0.1330000000000382,0.0008000135114989426,-0.00039999999999995595
T6T4_f121,7a02eb037d7395fd6484a16752475e7d16088b425edef88570aee392798a4f3f,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,converged,,1.5149,623.646,1336.83,1.843,1.329300045967102,1.61,1.476,True,,d77b731917ca2a1c2b88ba01f9d7f7c6a9be5b981a3c90da1a226d6bd1ab7500,batch_flip,outward,fresh,0.0007911789,,random_outward,batch_flip|outward,bf:21=T6,,,paid,0.0007911789,1.2016826154,1.5082,1.3223999739,621.706,1311.11,1.5869,True,0.006699999999999928,1.9399999999999409,0.00690007206710197,0.02310000000000012
T6T4_f121,42eb82d62dc63d658a211ff76bfc016750cb37292a969986cb17fde3281aa666,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.6058,623.869,1343.56,1.9865,1.3490999937057495,1.7481,1.5748,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,batch_swap,outward,fresh,0.0014979025,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:batch_swap:0,outward,batch_swap|outward,bs:6<->42,,,paid,0.0014979025,0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.09699999999999998,0.1449999999999818,0.049499988605749445,
T6T4_f121,c1b599133e862bc4f0a2722d0133d67bb941b345db9ba7014409bce32b451b9f,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.565,623.788,1356.52,1.9509,1.2963999509811401,1.6982,1.5327,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,batch_swap,inward,fresh,0.0014869034,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:batch_swap:0,inward,batch_swap|inward,bs:42<->51,,,paid,-0.0014869034,0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.05620000000000003,0.06399999999996453,-0.0032000541188599296,
T6T4_f121,534dd318363adb43e0bfb5758406f294bbe25f7dffc7f63c36338e49bdc34596,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.7315,621.218,1323.49,2.1964,1.4358999729156494,1.9191,1.6992,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,fresh_relocate,outward,once,0.0229735297,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:fresh_relocate:0,outward,fresh_relocate|outward,fr:13->58,,,paid,0.0229735297,0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.22270000000000012,-2.5060000000000855,0.13629996781564935,
T6T4_f121,053ea9f3f09fcb917dcf6df5109096ec07750648651ddc00c93e0b6fd49eb377,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.5971,624.434,1324.73,1.9744,1.3481999635696411,1.7078,1.5398,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,fresh_relocate,inward,once,0.0230264187,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:fresh_relocate:0,inward,fresh_relocate|inward,fr:59->14,,,paid,-0.0230264187,-0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.08830000000000005,0.7099999999999227,0.04859995846964105,
T6T4_f121,8a9e36f10aece6378b96b7fe06ffa43a9754a925c3931fe0d11e0814edfa6b55,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.59,624.734,1376.66,1.9626,1.4092999696731567,1.6585,1.4897,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,fresh_relocate,outward,once,0.0979494343,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:fresh_relocate:1,outward,fresh_relocate|outward,fr:19->47,,,paid,0.0979494343,0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.08120000000000016,1.009999999999991,0.10969996457315667,
T6T4_f121,90ea5c953269408c4aa0bdcc9b45f8f3ff544fadb6c74234d1ffd28203bb7490,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.5894,623.984,1350.3,1.9728,1.3945000171661377,1.6828,1.529,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,fresh_relocate,inward,once,0.0978107635,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b:fresh_relocate:1,inward,fresh_relocate|inward,fr:11->0,,,paid,-0.0978107635,0.0,1.5088,1.2996000051,623.724,1342.28,,True,0.0806,0.2599999999999909,0.09490001206613763,
T6T4_f121,a31efbb55a728b10539f72b0c97cc702dc4692eaa87b62455550a72482ad4c78,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.5086,623.675,1341.68,1.8748,1.299299955368042,1.5785,1.4365,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,rewire_swap,neutral,once,0.0,,neutral,rewire_swap|neutral,rw:23<->28,2.1408795079,7.4735639914,paid,0.0,0.0,1.5088,1.2996000051,623.724,1342.28,,True,-0.00019999999999997797,-0.04900000000009186,-0.00030004973195807416,
T6T4_f121,f5122bf278a9b5cc6ac946735dd1f7cc9b20340aca1feda17a999e4da8b70778,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,converged,,1.5022,621.641,1329.88,1.8673,1.3145999908447266,1.5922,1.4451,True,,054e44bd9a2a86907dd225af69fde0b1f610ecd4bb9fa8d4ee11927e1f0aa42b,batch_flip,inward,fresh,0.0035419723,,random_inward,batch_flip|inward,bf:30=T4,,,paid,-0.0035419723,-1.2016826154,1.5088,1.2996000051,623.724,1342.28,,True,-0.006599999999999939,-2.0830000000000837,0.014999985744726496,
T6T4_f121,38a24791ee7a3c956632448ca9c38fff5554f8625945eea83d38dfc7d1ef7f73,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5965,617.091,1278.71,1.9955,1.4122999906539917,1.6662,1.4675,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,batch_swap,outward,fresh,0.0016018939,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:batch_swap:0,outward,batch_swap|outward,bs:41<->59,,,paid,0.0016018939,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,0.0757000000000001,-0.1570000000000391,0.06200003625399164,0.06529999999999991
T6T4_f121,143befb36958d9b6b891889564b509ca5ce6ab42fb54710d42140781624ee447,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5592,617.123,1294.94,1.9504,1.3207000494003296,1.6974,1.5283,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,batch_swap,inward,fresh,0.0016083473,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:batch_swap:0,inward,batch_swap|inward,bs:37<->42,,,paid,-0.0016083473,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,0.03839999999999999,-0.125,-0.029599904999670468,0.09650000000000003
T6T4_f121,d564933c1af17111b424aad682c0b8f09a0d3870aa80f9d4636befb89d7ed691,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5133,616.962,1288.3,1.8858,1.3430999517440796,1.6209,1.4989,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,fresh_relocate,outward,once,0.0249075813,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:fresh_relocate:0,outward,fresh_relocate|outward,fr:9->10,,,paid,0.0249075813,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,-0.00749999999999984,-0.2860000000000582,-0.007200002655920468,0.020000000000000018
T6T4_f121,7eb8ad324af16326f15623355866ed6f0d57fd11eac8a856823c4eb2236e0e22,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.6496,617.917,1273.44,2.0677,1.3867000341415405,1.7829,1.5902,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,fresh_relocate,inward,once,0.025068596,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:fresh_relocate:0,inward,fresh_relocate|inward,fr:49->14,,,paid,-0.025068596,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,0.12880000000000003,0.6689999999999827,0.03640007974154047,0.18199999999999994
T6T4_f121,215b72eee771f8aefc1c63586036855698a218aacc86a8e351e3c970a1f63e79,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5133,618.084,1321.72,1.8617,1.3559000492095947,1.5837,1.4643,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,fresh_relocate,outward,once,0.0981483253,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:fresh_relocate:1,outward,fresh_relocate|outward,fr:19->47,,,paid,0.0981483253,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,-0.00749999999999984,0.835999999999899,0.005600094809594669,-0.017199999999999882
T6T4_f121,a2e8ab397cdc88753b321c21f6fef9c843c5033b9e8b048c96d8ffe8d39c956b,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5674,616.911,1290.1,1.8811,1.340999960899353,1.6278,1.5023,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,fresh_relocate,inward,once,0.0980093729,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed:fresh_relocate:1,inward,fresh_relocate|inward,fr:11->0,,,paid,-0.0980093729,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,0.046599999999999975,-0.3370000000001028,-0.00929999350064703,0.026899999999999924
T6T4_f121,ad103d061a33a189031e0104702b1251685df51e3e78ff72645cb1a02f3cc695,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5465,618.924,1305.2,1.9053,1.333899974822998,1.6699,1.4873,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,rewire_swap,neutral,once,0.0,,neutral,rewire_swap|neutral,rw:28<->43,2.0821571368,7.4442028058,paid,0.0,0.0,1.5208,1.3502999544,617.248,1290.88,1.6009,True,0.025700000000000056,1.6759999999999309,-0.01639997957700201,0.06899999999999995
T6T4_f121,64196050a0e28e2734a3c281aae3403e531ef4d269899bb244fa6647d961db4a,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,converged,,1.5162,614.892,1272.42,1.8933,1.3450000286102295,1.6186,1.4587,True,,f255761cfd5020d2a80947b1e2f86799d3f6ef11e584e735cb41fd1ad3e68eed,batch_flip,inward,fresh,0.0035301237,,random_inward,batch_flip|inward,bf:7=T4,,,paid,-0.0035301237,-1.2016826154,1.5208,1.3502999544,617.248,1290.88,1.6009,True,-0.0045999999999999375,-2.3559999999999945,-0.005299925789770565,0.01770000000000005
T6T4_f121,7cd7f87fa68cc173ab8c83f93d02f6f0200703a273cf0e62742e335c320f9f43,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.5615,622.486,1313.92,1.948,1.4013999700546265,1.6249,1.4528,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,batch_swap,outward,fresh,0.0014899227,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:batch_swap:0,outward,batch_swap|outward,bs:36<->51,,,paid,0.0014899227,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.04840000000000022,0.30499999999995,0.0796999931546265,0.0046999999999999265
T6T4_f121,ef809f55fe8c0e996ff9f6b8bc5dcf11f55d72c0d1e491d5823cfa0c8739d2db,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.5629,622.597,1319.5,1.9584,1.3398000001907349,1.6381,1.464,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,batch_swap,inward,fresh,0.0015009441,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:batch_swap:0,inward,batch_swap|inward,bs:36<->44,,,paid,-0.0015009441,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.049800000000000066,0.41599999999994,0.0181000232907349,0.017899999999999805
T6T4_f121,78f2131f64a7ec298b9ab1f0dd8b5500a078df6718dae2661a365138326f4527,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.6424,622.001,1332.85,2.0865,1.4657000303268433,1.7474,1.5411,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,fresh_relocate,outward,once,0.0250074509,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:fresh_relocate:0,outward,fresh_relocate|outward,fr:42->23,,,paid,0.0250074509,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.1293000000000002,-0.18000000000006366,0.1440000534268433,0.12719999999999998
T6T4_f121,4e0a0a1a7918644a0bee9aa95fefb7315f7546940d22a3115097f6729a1033c7,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.6292,624.378,1313.73,2.0647,1.3169000148773193,1.7797,1.5659,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,fresh_relocate,inward,once,0.0245349462,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:fresh_relocate:0,inward,fresh_relocate|inward,fr:59->14,,,paid,-0.0245349462,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.11610000000000009,2.1970000000000027,-0.004799962022680626,0.15949999999999998
T6T4_f121,4a16dc7b80b8643c85ce828785f7a4142bd146b15bca097a9d25449f75ab37c7,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.5582,621.529,1307.73,1.9435,1.356600046157837,1.6793,1.5238,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,fresh_relocate,outward,once,0.0962338255,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:fresh_relocate:1,outward,fresh_relocate|outward,fr:9->33,,,paid,0.0962338255,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.04510000000000014,-0.6520000000000437,0.03490006925783695,0.05909999999999993
T6T4_f121,4d2f9002139afe15680ef48fa4f225294d423dc2a6f0c4576dfcec394ccf1095,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.7555,621.622,1310.15,2.1778,1.364300012588501,1.8771,1.6948,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,fresh_relocate,inward,once,0.0963970838,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a:fresh_relocate:1,inward,fresh_relocate|inward,fr:35->18,,,paid,-0.0963970838,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.24240000000000017,-0.5590000000000828,0.042600035688501015,0.2568999999999999
T6T4_f121,258956c1400441a1f658ee36ec172c8bf024be8846db6fa1ec45c15c999e9315,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.5126,622.105,1308.34,1.8687,1.3228000402450562,1.6178,1.4648,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,rewire_swap,neutral,once,0.0,,neutral,rewire_swap|neutral,rw:28<->43,2.0821571368,7.4442028058,paid,0.0,0.0,1.5131,1.3216999769,622.181,1308.85,1.6202,True,-0.0004999999999999449,-0.07600000000002183,0.0011000633450561903,-0.0024000000000001798
T6T4_f121,451c9fedfd263e3ee1db0810e96316df37e919e4b3e35b08ec1bca2d0176be57,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,converged,,1.5307,620.7,1292.55,1.8731,1.3559000492095947,1.5932,1.4718,True,,36a1fef1c2f16b8bcfd9c4524bf3f627a1b8591a4678169c15ea58e171fb6a0a,batch_flip,inward,fresh,0.0029961489,,random_inward,batch_flip|inward,bf:42=T4,,,paid,-0.0029961489,-1.2016826154,1.5131,1.3216999769,622.181,1308.85,1.6202,True,0.01760000000000006,-1.4809999999999945,0.034200072309594765,-0.027000000000000135
T6T4_f121,311afffb45819cbab10eab9648f439e284d1bd2099d0aaed05a46ebdbe70f1d7,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.5174,625.504,1348.5,1.9103,1.318600058555603,1.6239,1.4686,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,batch_swap,outward,fresh,0.0014979025,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:batch_swap:0,outward,batch_swap|outward,bs:6<->42,,,paid,0.0014979025,0.0,1.5406,1.3643000126,625.206,1350.96,,True,-0.023199999999999887,0.2980000000000018,-0.04569995404439697,
T6T4_f121,b3226203f95527dafb25e583a7ee49da017a6346c45431e72408e6eb6f09381d,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.5509,625.083,1352.65,1.9553,1.3722000122070312,1.6297,1.4837,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,batch_swap,inward,fresh,0.0014869034,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:batch_swap:0,inward,batch_swap|inward,bs:42<->51,,,paid,-0.0014869034,0.0,1.5406,1.3643000126,625.206,1350.96,,True,0.010299999999999976,-0.1230000000000473,0.00789999960703125,
T6T4_f121,5c56a43b98781f3a6b834c584c268d45ead6b53dd6f385c3a567531bb19cce98,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.7332,623.447,1339.11,2.195,1.4193999767303467,1.921,1.7049,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,fresh_relocate,outward,once,0.0229735297,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:fresh_relocate:0,outward,fresh_relocate|outward,fr:13->58,,,paid,0.0229735297,0.0,1.5406,1.3643000126,625.206,1350.96,,True,0.1926000000000001,-1.7590000000000146,0.05509996413034668,
T6T4_f121,9ac9e4e50b9973de6733f619dc1dc7f8673fa446fa351f5a06c31d0fdb1ef3b4,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.6096,626.142,1337.6,2.0117,1.4076999425888062,1.7321,1.5654,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,fresh_relocate,inward,once,0.0230264187,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:fresh_relocate:0,inward,fresh_relocate|inward,fr:59->14,,,paid,-0.0230264187,-0.0,1.5406,1.3643000126,625.206,1350.96,,True,0.06899999999999995,0.9360000000000355,0.04339992998880615,
T6T4_f121,a5686dfd6f0785f2527e624a45f0b3af52a3b4a267807fa5b0e53e9b3ec4d48f,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.7803,626.745,1391.26,2.2429,1.5578999519348145,1.8799,1.649,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,fresh_relocate,outward,once,0.0979494343,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:fresh_relocate:1,outward,fresh_relocate|outward,fr:19->47,,,paid,0.0979494343,0.0,1.5406,1.3643000126,625.206,1350.96,,True,0.23970000000000002,1.5389999999999873,0.19359993933481445,
T6T4_f121,2603f07f7ee8a1002a0f44e3cc1200e2e16f877bf946f5556c45bd913838d4b1,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,converged,,1.5703,625.341,1356.66,1.9751,1.3902000188827515,1.6774,1.5422,True,,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3,fresh_relocate,inward,once,0.0978107635,32db5a28e8e9af1149601019abbda9d3922ebbef36a242d1f4c7beac4f0509a3:fresh_relocate:1,inward,fresh_relocate|inward,fr:11->0,,,paid,-0.0978107635,0.0,1.5406,1.3643000126,625.206,1350.96,,True,0.02970000000000006,0.1349999999999909,0.025900006282751464,
