digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
2bb491d0f41a1094,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\2bb491d0f41a1094__MAS_RST.APRQ_11_0615.8-9f24a9203a-fqyoqnzv,final,1.6404,1.4708,25,1,,593.708
4794dcdca34a94aa,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\4794dcdca34a94aa__MAS_RST.APRQ_11_0615.8-7fc0ce357a-47t35zmg,final,1.6517,1.4824,25,1,,593.379
539a347b8f46ab53,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\539a347b8f46ab53__MAS_RST.APRQ_11_0615.8-d456bc6b37-weq840io,final,1.6313,1.4658,25,1,,593.83
546c7816d0ee75ba,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\546c7816d0ee75ba__MAS_RST.APRQ_11_0615.8-1dbc3ee0dd-wpq299zr,final,1.6381,1.4694,25,1,,593.349
604dbb3612a83be1,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\604dbb3612a83be1__MAS_RST.APRQ_11_0615.8-d99dabb7db-m34tsd59,final,1.6639,1.4934,25,1,,593.003
82d29fc294d01c70,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\82d29fc294d01c70__MAS_RST.APRQ_11_0615.8-ca36d8f57d-pt_zhnc1,final,1.6911,1.4827,25,1,,594.498
86894d8775debe4c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\86894d8775debe4c__MAS_RST.APRQ_11_0615.8-99c0e621e6-e5_nbz9m,final,1.6301,1.4736,25,1,,593.783
9b0244b5d093b462,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\9b0244b5d093b462__MAS_RST.APRQ_11_0615.8-5c3f6fea4a-smfol92u,final,1.6752,1.5017,25,1,,591.225
ecea851ff4a15cb4,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\ecea851ff4a15cb4__MAS_RST.APRQ_11_0615.8-0f1a8dc29f-afni3uoy,final,1.6549,1.4855,25,1,,593.548
eda3d5acf38e03ca,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_01\eda3d5acf38e03ca__MAS_RST.APRQ_11_0615.8-840bec41f6-cihhjto9,final,1.6635,1.493,25,1,,593.107
00f05c674afb62a3,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\00f05c674afb62a3__MAS_RST.APRQ_11_0615.8-3947204738-qgo89xkv,final,1.651,1.4822,25,1,,593.547
17906b2d05ccc71e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\17906b2d05ccc71e__MAS_RST.APRQ_11_0615.8-5b621d0b27-2i5atbhi,final,1.6412,1.4718,25,1,,593.863
1ce9592bba92042b,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\1ce9592bba92042b__MAS_RST.APRQ_11_0615.8-4ccea90925-p7o7yj2v,final,1.6602,1.4896,25,1,,592.667
364396113406618e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\364396113406618e__MAS_RST.APRQ_11_0615.8-31ccd6dd73-bxqb0_g7,final,1.5984,1.4344,25,1,,594.068
44a24fc234aaac3c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\44a24fc234aaac3c__MAS_RST.APRQ_11_0615.8-78e8d12a45-q5v4q4ja,final,1.6579,1.4882,25,1,,593.605
72269682ae657149,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\72269682ae657149__MAS_RST.APRQ_11_0615.8-ada5cfdc78-z702zi2i,final,1.6226,1.4667,25,1,,593.687
7a22100a928b95dd,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\7a22100a928b95dd__MAS_RST.APRQ_11_0615.8-e6b050b2c0-zj5w_gzv,final,1.6516,1.4829,25,1,,593.517
937c7d0a709fa997,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\937c7d0a709fa997__MAS_RST.APRQ_11_0615.8-70c75ffb83-mjzz5pqy,final,1.6457,1.4758,25,1,,593.227
b628ea2e0d708957,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\b628ea2e0d708957__MAS_RST.APRQ_11_0615.8-dfddbfaacd-38sxtivn,final,1.6363,1.4788,25,1,,593.684
b84d2a7dc00bd8bf,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\b84d2a7dc00bd8bf__MAS_RST.APRQ_11_0615.8-a54bba3e2a-yoteh258,final,1.6117,1.4369,25,1,,593.148
bcc58e0678d90fc6,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\bcc58e0678d90fc6__MAS_RST.APRQ_11_0615.8-38970ba207-y_odh44i,final,1.6472,1.4574,25,1,,590.523
