digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max,key_source
8e02c7682b8a4880,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-6f84739bcb-83ui8djg_3449b0ba,final,2.2021,2.0187,27,1,,648.505,deck
f3bce7738c0a8c61,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-7fbe4caede-ii9nzi2i_6c75e697,final,2.4182,2.1626,27,1,,644.686,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-8065b98c7c-6st_51w2_f73c230d,no_mas_sum,,,0,0,,,
1a0be3cb85497682,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-8e1daa4db5-8_d_nrz1_87eea944,final,2.395,2.1418,28,1,,667.826,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-90ef10d5a7-tvt_oahq_4184bd8b,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-9801710c6c-jf4wbbum_13df6393,no_mas_sum,,,0,0,,,
ba1e503d16b2707d,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-ac9f1b641e-1pn9j_a6_569ea9f6,final,2.2904,2.0136,28,1,,661.2,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0658.9-cb35fa89e0-g59rqkmg_0e5aeb06,no_mas_sum,,,0,0,,,
d053d1ef1627b1a6,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-173f40d7b6-whhc7c_s_752c3295,final,2.2708,2.0503,29,1,,691.718,deck
7c4450862166b198,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-3acc7ae4fc-5gc9hgoc_904cc6c6,final,2.2916,2.1037,29,1,,707.394,deck
a2ecf0c484af9263,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-4199b385cb-5gy7_owi_196ff9b7,final,2.0686,1.9161,29,1,,701.086,deck
82dfcedd8969260d,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-489da8a112-huq60t9p_cba78a39,final,2.4398,2.256,29,1,,714.685,deck
cee54201b1307092,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-54c1c62fe4-x07z4tqs_3a6cf797,final,1.8511,1.6999,29,1,,699.371,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-54df6e6222-4ks9liuu_e137741d,no_mas_sum,,,0,0,,,
8f228d74ada37532,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-726aa9d358-hzhwqrff_c0bb372f,final,2.034,1.773,28,1,,678.397,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-89cf9c9b0f-t9wvymht_bf455d43,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-98de660ad9-7jhopbc7_ed287061,no_mas_sum,,,0,0,,,
9ddfeb73f670addf,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-9d54bff98f-5orzdzpx_595512b9,final,1.99,1.7443,29,1,,708.899,deck
586aa9e3f23ea87c,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-ad800fb40b-djy7foze_2e80a6e7,final,2.2629,2.0521,28,1,,681.313,deck
3822519fe39097e0,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-b152655c16-oubmmaor_2976c1b4,final,2.2242,1.9876,29,1,,700.392,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-c72a8eb120-s95mu2hs_f9bca168,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-f734f6bcf9-o17v55nj_c7a6a3f2,no_mas_sum,,,0,0,,,
88e275ade70254e3,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-f9c9e33bdd-7k8g8lwe_5f013ea3,final,2.0853,1.8817,29,1,,697.617,deck
743ef07d72c11e84,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0677.2-fd44a96cc2-afseuuyb_4c1af410,final,2.8622,2.5228,29,1,,717.468,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-05bbc65110-wt3vodrm_6e34ef62,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-06a1eda96a-d_9_h7w0_94439756,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-1c782ad03d-s7k2hugd_4267671b,no_mas_sum,,,0,0,,,
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-30ba1e045c-8fhuezwz_58c72f96,no_mas_sum,,,0,0,,,
6cfe16e744414d4f,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-3f9eee5290-hhs5ro9g_b05c1891,final,3.2288,2.8766,28,0,above_ceiling,663.971,deck
9c0764522ef9b007,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-6033fd317e-31789z42_7fd1bb41,final,3.9011,3.4639,28,0,above_ceiling,661.094,deck
5bdcd12b584f632b,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-66c7488da0-734hf2ux_40c63423,final,1.9893,1.7911,27,1,,653.988,deck
61415f2a8266d6c1,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-67a75f801d-agj0098n_d3d6003d,superseded,,,0,0,,,deck
09a9aa9679d2dca5,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-6821e02a31-xx5neage_fdb70d06,final,1.8849,1.7156,28,1,,664.556,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-7c23ca05f4-or71taqr_cbecfb14,no_mas_sum,,,0,0,,,
68ebe09969b5fd6f,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-89eb91ae6a-5156bvji_9b3ac093,final,2.0342,1.8711,27,1,,657.809,deck
b2a35d8281ca2918,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-8bdabb84d1-8c7l7xtt_0f5e17f8,final,2.4018,2.1878,28,1,,661.373,deck
882f2a121958b677,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-8ded333223-yess64si_883c3e48,final,1.9443,1.7562,27,1,,654.439,deck
7fe9753f43f7d513,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-96be764609-9yqegkxi_e3a7ed0a,final,2.3416,2.0288,28,1,,671.089,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-993ef4504a-x5xchu77_ee7e96c3,no_mas_sum,,,0,0,,,
c1959d6d094316a8,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-99bae662c0-1fzl3xev_416d1049,final,2.2217,1.9878,28,1,,663.427,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-9fd51fb0c7-iea830gq_c0b6a23b,no_mas_sum,,,0,0,,,
4ea595a64839182e,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-b46e8188d2-eu6ng52y_fa1e9fce,superseded,,,0,0,,,deck
7856b2780b483ed8,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-dc1e2949b3-gzcrp1a9_15080fde,final,2.1251,1.9222,28,1,,660.355,deck
25e6e089357f5c69,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0688.2-f7e27ca8ff-zuf440le_934164eb,final,2.1909,1.9285,28,1,,665.073,deck
d7122aca233437d7,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-0b1f35c566-iz9kmz98_ec0088bc,final,2.6495,2.2147,27,1,,679.28,deck
132c3aae4b5a131c,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-28427776fd-mc32wv5w_6cf9c2be,final,3.9293,3.2865,27,0,above_ceiling,671.606,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-39007ed9dc-hsspj7zo_a1ef107d,no_mas_sum,,,0,0,,,
7b2b8821f35dface,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-496131dafb-s4xz_xgr_269891c1,final,2.6461,2.3089,27,1,,671.72,deck
ffcea73aedea44bf,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-5207959eb8-f15v4rkp_f5a3118b,final,2.4578,2.1954,27,1,,679.674,deck
4289bae0b9f9d9ac,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-60001afaf4-x08i7o9p_759683d8,final,4.0096,3.5978,27,0,above_ceiling,660.543,deck
b6eac69b1d82b4e9,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-6113167bbc-4vahs1en_69bfd5ca,final,2.1067,1.8946,27,1,,670.782,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-73a150b1ae-7w7e4oyd_de44e883,no_mas_sum,,,0,0,,,
ba789f2c6415bc04,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-7e47959a42-9i9inq3o_ad870893,final,2.5072,2.1068,27,1,,682.516,deck
01a334619d847955,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-833a13f562-6l8x7_bp_85476f8e,final,2.5028,2.0835,27,1,,666.944,deck
ee6068dd48082262,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-912de5e779-3ruv3z0g_14d2ab19,final,1.872,1.6097,27,1,,672.7,deck
c0074809ffc38efb,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-9ec2a52268-2am16ofg_7cab6039,final,5.3828,4.545,27,0,above_ceiling,673.998,deck
04aedf142238f7fa,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-c2bb86b9d1-fi5wqbei_d6e605cb,final,4.784,4.0365,27,0,above_ceiling,683.203,deck
5c4c6896c64f6e9b,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0722.6-eba1d23815-1yw8pn6f_a772f521,final,2.1823,1.9196,27,1,,673.332,deck
b777b6d72caddea6,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-0c54f815b4-vbdocgce_48fd2b63,final,4.2505,3.522,31,0,above_ceiling,793.758,deck
f849688ab41e58d8,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-2954397510-0c9q0ext_e1ac8c53,final,2.5703,2.1472,31,1,,794.048,deck
2bff67dc629b88f3,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-53d125d5e1-knoipjhz_adc66001,final,2.0014,1.7577,31,1,,796.456,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-738878ce8d-hjo1vreh_a3734319,no_mas_sum,,,0,0,,,
0a511b7378703daf,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-b10dd6d02d-en24ff6r_8b6b45f5,final,3.0751,2.615,31,0,above_ceiling,789.434,deck
005ab12c319f413e,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-c089566c74-4omikbdl_3fe6d71d,final,2.4026,2.023,31,1,,800.236,deck
4abaf96194c8a7dd,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-c68b206de3-eu1in3kg_92e5a361,final,3.1726,2.5661,30,0,above_ceiling,777.858,deck
f8b181b855b09215,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-dd20f6bcf0-ahmp25us_c0a2e468,final,4.4458,3.7729,31,0,above_ceiling,788.196,deck
ecc973127bd42398,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-e2e457212c-a8opot6q_646e464a,final,2.2151,1.8636,31,1,,800.831,deck
7e7fd5c528ba51de,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-e6c3dcb346-hnebc34v_d0344ab4,final,4.0515,3.5084,31,0,above_ceiling,789.418,deck
e7dc0bed63377909,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-f90c0a56d3-_y700yzi_87ad054f,final,2.5379,2.2492,31,1,,789.623,deck
638ea0da0c9d620a,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_11_0766.9-fdec8cf4c5-zinovd0b_79d21a79,final,3.2856,2.8517,31,0,above_ceiling,795.263,deck
04dcf4999c9bb678,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-0a24ad1276-qj2lcif7_30e2cf06,final,3.5111,2.8518,30,0,above_ceiling,776.297,deck
69f488491355f6aa,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-0d82bce3f3-8ql17opk_34253d3d,final,3.7301,3.1039,31,0,above_ceiling,785.669,deck
0f2a12b6b2b6d995,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-13df891a43-axlx_qh0_9243ab39,final,2.4393,2.056,31,1,,782.683,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-1543b82a04-cnif291c_bfbdfc0a,no_mas_sum,,,0,0,,,
5b2901007b4d7e29,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-4932338b9a-fqrpv1on_0ee90362,final,5.0268,4.2654,31,0,above_ceiling,787.546,deck
36f560ddeacb51a8,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-6ba605d5eb-y4_mgm4e_2e58e7cd,final,2.5105,2.0973,30,1,,772.539,deck
c7c84938359c2552,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-6dd0c5595e-e18ih5zs_16c848f1,final,2.3288,1.9611,30,1,,771.549,deck
2cf75d3fd2a730b0,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-71e08193eb-3aw385de_78e399ef,final,3.4289,2.8335,30,0,above_ceiling,766.643,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-912289d1cb-f251o_j6_3cf76f06,no_mas_sum,,,0,0,,,
6cd56f9bd97ca43a,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-a619df4bd8-0qzmzoqw_2c89bf84,final,2.5463,2.156,30,1,,779.514,deck
65fe2bb390278598,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-af46d6b83d-707qxv12_1ed79b72,final,2.5951,2.199,30,1,,760.776,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-b29b94e5d1-iax94v_y_a645b157,no_mas_sum,,,0,0,,,
9de75d828a958be7,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-b347c4f30b-mkp22y_v_c977748c,final,3.8979,3.3041,30,0,above_ceiling,769.59,deck
a1696da7e164cc35,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-b571def8cb-9exoewvu_49f7405f,final,2.1957,1.7996,31,1,,787.802,deck
299e66922af60a7e,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~_RST.APRQ_12_0789.0-ea618b11e6-7rnemfka_4e6caf6f,final,2.6159,2.187,30,1,,779.428,deck
b05dde16a7c67f07,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~S_RST.APRQ_11_0618.3-578546faed-40_57pl_3e04e429,final,4.1925,3.8077,25,0,above_ceiling,592.106,deck
b65de6f17e5efdc5,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~S_RST.APRQ_11_0677.2-8b3fb4ea68-dmor3p0_1a6e9c45,final,2.2497,1.9769,29,1,,707.851,deck
04aba11e993f28f1,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~S_RST.APRQ_11_0688.2-302a78be13-p979b6w_3a5a3c77,final,2.6157,2.3397,28,1,,663.602,deck
cc7072138a9c132d,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~S_RST.APRQ_11_0688.2-69aa1f9be5-8rfg817_5fc4bb79,final,4.1175,3.6794,28,0,above_ceiling,674.844,deck
487d24814af069c0,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_p3_produce_r~S_RST.APRQ_11_0766.9-b89855e58a-p16rpdz_16e1d166,final,2.2692,2.0007,31,1,,793.189,deck
0dfc34b2a4da3b7c,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-0416c01be5-sddo387e_6ca232a8,final,3.8256,3.189,24,0,above_ceiling,568.577,deck
756d8a217bbe9c5d,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-069eeaa474-wyga5b7c_9e1d2278,final,2.4221,2.1587,24,1,,570,deck
db1919b493303847,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-06f6b9bf07-ozbd81zp_a7810f95,final,2.6021,2.3307,27,1,,645.833,deck
81d8870d21a60d8b,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-092fc66432-ks1k4_3c_8ca174c6,final,2.0167,1.8603,25,1,,584.192,deck
b2b9348977f148c2,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-094eb192b5-w58_afd9_412b94a4,final,2.2251,1.9641,25,1,,581.179,deck
591af816eb522e3d,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-0be089d18d-9qejmoeh_86f04024,final,4.4142,3.9531,27,0,above_ceiling,648.601,deck
71c6b76c60b2b4a4,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-0f3ca6ab3d-wl9t3auh_6e25978b,final,4.0468,3.6164,25,0,above_ceiling,580.621,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-0fab4a73ad-25ki85u6_3f64b62f,no_mas_sum,,,0,0,,,
acdf9da5a49b1f61,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-0fd55c5415-a2oviskf_a02fae8e,final,2.4706,2.2246,24,1,,564.262,deck
f5f0bba8e0e57429,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-103d533c29-k_pm4lbv_9b86a146,final,2.4626,2.2489,25,1,,585.114,deck
ff3b7411b2fb0fa8,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-10fb12863a-i4keryce_cb9a429e,final,3.3336,3.0083,27,0,above_ceiling,642.692,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-125aadbeba-qlyzu7zx_82ac3403,no_mas_sum,,,0,0,,,
0c33e9d1fb30b9b3,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-126cb07120-zlu38rlk_ad147ad8,final,2.2786,2.0431,25,1,,574.417,deck
7709e09cb20a8e28,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-176b815804-2kbbrlf9_b709af40,final,2.5152,2.2218,24,1,,569.657,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-17e193bc5a-4fiw5ulj_cae7bc71,no_mas_sum,,,0,0,,,
df6f7aed89928a05,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-18645ca673-2tx0cqd2_84609c87,final,2.3618,2.1434,25,1,,578.885,deck
77e9192cfd8b48f9,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-187da0d87c-15w25s0u_b307bb87,final,2.3399,2.0253,27,1,,633.835,deck
a13b31ec034d3ecd,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1af33e8cae-qfufwwvp_566d3bcf,final,2.1426,1.9611,27,1,,639.583,deck
d7f9fb73a0943621,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1c4f2dfa9a-wo9650gb_2ea9effc,final,3.9287,3.3879,25,0,above_ceiling,577.154,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1f5478956a-hmp29gsc_19b7fe64,no_mas_sum,,,0,0,,,
5179e9ebcafcebf2,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1f69de07ac-a8mqp9ck_9d9f8661,final,2.2806,2.0882,25,1,,577.914,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1f795a0025-v2doa5q6_c4f48243,no_mas_sum,,,0,0,,,
a2b58d88f7e90e37,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-1fd5a69ca3-xfx8nbm5_6dcad4d0,final,2.7994,2.4632,25,1,,577.899,deck
e44a4c0107514c8f,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-210bd63bde-kg6f8hea_5c97524d,final,2.0676,1.8316,27,1,,638.569,deck
24532c059c3e6a6a,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-217d7cdfb7-55snbob6_bc793885,final,3.7475,3.3812,25,0,above_ceiling,573.003,deck
7701a46bc79fe2ed,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-21fa3e72ec-0tw3hsrr_10ebcc89,final,2.4812,2.2904,27,1,,641.051,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-23eba3613e-bl0pbxe5_a76f7293,no_mas_sum,,,0,0,,,
838024d93d9a9e47,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-284294b59a-kqljl66r_6be72b63,final,4.0737,3.6329,27,0,above_ceiling,631.739,deck
0fbe139a56688005,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-2929eb0c44-1hdayv3l_caf557cd,final,2.2076,1.9806,26,1,,629.799,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-2aaeaab66a-0e1k4eva_94fa1cf8,no_mas_sum,,,0,0,,,
e5747816a1b6b940,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-3410cf7bc8-6nwdr2ym_f0a4ffd1,final,2.5208,2.3312,25,1,,575.754,deck
,..\2_LP\LOW_Fr_MASTER_result\srv198\kit_frontier_runs_produce_run_~_RST.APRQ_10_0635.8-34d3cff9af-_hu8sdtu_9aa99fd4,no_mas_sum,,,0,0,,,
