digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
4bdf6ed24a580c2b,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\4bdf6ed24a580c2b__MAS_RST.APRQ_10_0615.1-3ec4a9e526-vd61zkne,final,2.6867,2.4786,25,1,,614.945
4c2f7bdc88849d12,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\4c2f7bdc88849d12__MAS_RST.APRQ_10_0615.1-f210c62da1-yz3p3d7p,final,2.0677,1.8372,25,1,,622.508
4c52acc9c6a05235,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\4c52acc9c6a05235__MAS_RST.APRQ_12_0789.0-df3958836c-8s9a8s0z,final,4.4631,3.7224,31,0,above_ceiling,802.726
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\4d2ce808c9e37710__MAS_RST.APRQ_21_0756.5-8103599721-s2ogn6hj,nonfinite,,,0,0,,
4eb5971a90d80a81,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\4eb5971a90d80a81__MAS_RST.APRQ_11_0632.5-e176a558a1-vt8fh3wf,final,3.1731,2.8028,26,0,above_ceiling,649.824
52545530e05fe122,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\52545530e05fe122__MAS_RST.APRQ_11_0578.2-781b42964f-85odiodj,final,2.1826,2.0317,24,1,,593.508
5313165f9193fa05,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\5313165f9193fa05__MAS_RST.APRQ_21_0712.6-3aa32d7379-p8skk6vx,final,3.6657,3.2449,29,0,above_ceiling,720.16
53b89de92975181b,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\53b89de92975181b__MAS_RST.APRQ_10_0615.1-95c66b5ec0-3d3tltmk,final,5.5911,5.0214,25,0,above_ceiling,618.268
5a28ea0c46b442fe,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\5a28ea0c46b442fe__MAS_RST.APRQ_21_0712.6-c0a246da91-j08pzcqg,final,1.8302,1.6344,29,1,,726.517
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\63d7912632759311__MAS_RST.APRQ_11_0578.2-08b2048cb5-qoj6gpva,nonfinite,,,0,0,,
