cell,target,n_train,model,rep,rho,n_test
A|ebin5.35_f121,cyclen,200,gbt,0,0.9141675505793135,800
A|ebin5.35_f121,cyclen,200,ridge,1,0.9310124585452225,800
A|ebin5.35_f121,cyclen,200,gbt,1,0.9127099025586045,800
A|ebin5.35_f121,cyclen,200,ridge,2,0.9242895767500103,800
A|ebin5.35_f121,cyclen,200,gbt,2,0.8930608903948706,800
A|ebin5.35_f121,cyclen,400,ridge,0,0.9418029483777404,800
A|ebin5.35_f121,cyclen,400,gbt,0,0.9344526000046359,800
A|ebin5.35_f121,cyclen,400,ridge,1,0.9441588544716145,800
A|ebin5.35_f121,cyclen,400,gbt,1,0.9225362109528927,800
A|ebin5.35_f121,cyclen,400,ridge,2,0.9429999854394303,800
A|ebin5.35_f121,cyclen,400,gbt,2,0.9332467816320466,800
A|ebin5.35_f121,cyclen,800,ridge,0,0.9502254852222084,800
A|ebin5.35_f121,cyclen,800,gbt,0,0.9493988136879485,800
A|ebin5.35_f121,cyclen,800,ridge,1,0.9486476350543412,800
A|ebin5.35_f121,cyclen,800,gbt,1,0.9487356078506262,800
A|ebin5.35_f121,cyclen,800,ridge,2,0.9472417343789331,800
A|ebin5.35_f121,cyclen,800,gbt,2,0.9426132074800083,800
A|ebin5.35_f121,cyclen,1600,ridge,0,0.950810486153411,800
A|ebin5.35_f121,cyclen,1600,gbt,0,0.9599762915246222,800
A|ebin5.35_f121,cyclen,1600,ridge,1,0.9527910869623751,800
A|ebin5.35_f121,cyclen,1600,gbt,1,0.9593652632046591,800
A|ebin5.35_f121,cyclen,1600,ridge,2,0.9507174274115303,800
A|ebin5.35_f121,cyclen,1600,gbt,2,0.9602378075674349,800
A|ebin5.35_f121,cyclen,2400,ridge,0,0.9520835897424333,800
A|ebin5.35_f121,cyclen,2400,gbt,0,0.9644452908520469,800
A|ebin5.35_f121,cyclen,2400,ridge,1,0.9520835897424333,800
A|ebin5.35_f121,cyclen,2400,gbt,1,0.9630811619358344,800
A|ebin5.35_f121,cyclen,2400,ridge,2,0.9520835897424333,800
A|ebin5.35_f121,cyclen,2400,gbt,2,0.96319707227659,800
A|ebin5.35_f121,f_r,25,ridge,0,0.6730670222923555,800
A|ebin5.35_f121,f_r,25,ridge,1,0.5998835036901206,800
A|ebin5.35_f121,f_r,25,ridge,2,0.11738647952569947,800
A|ebin5.35_f121,f_r,50,ridge,0,0.6075157991016065,800
A|ebin5.35_f121,f_r,50,gbt,0,0.1982001351222067,800
A|ebin5.35_f121,f_r,50,ridge,1,0.6728289320068364,800
A|ebin5.35_f121,f_r,50,gbt,1,0.23468881674347422,800
A|ebin5.35_f121,f_r,50,ridge,2,0.6102569135626587,800
A|ebin5.35_f121,f_r,50,gbt,2,0.07313345055729409,800
A|ebin5.35_f121,f_r,100,ridge,0,0.6756842576173039,800
A|ebin5.35_f121,f_r,100,gbt,0,0.5310862753718767,800
A|ebin5.35_f121,f_r,100,ridge,1,0.6048585910462397,800
A|ebin5.35_f121,f_r,100,gbt,1,0.4081221500998624,800
A|ebin5.35_f121,f_r,100,ridge,2,0.7101385949837515,800
A|ebin5.35_f121,f_r,100,gbt,2,0.5241637333961636,800
A|ebin5.35_f121,f_r,200,ridge,0,0.7265936489530908,800
A|ebin5.35_f121,f_r,200,gbt,0,0.6451863745451676,800
A|ebin5.35_f121,f_r,200,ridge,1,0.6985723547729538,800
A|ebin5.35_f121,f_r,200,gbt,1,0.6257525810215305,800
A|ebin5.35_f121,f_r,200,ridge,2,0.7410670703393224,800
A|ebin5.35_f121,f_r,200,gbt,2,0.6239217433038132,800
A|ebin5.35_f121,f_r,400,ridge,0,0.7376251967655335,800
A|ebin5.35_f121,f_r,400,gbt,0,0.744987988229626,800
A|ebin5.35_f121,f_r,400,ridge,1,0.746235142428519,800
A|ebin5.35_f121,f_r,400,gbt,1,0.7022346942247762,800
A|ebin5.35_f121,f_r,400,ridge,2,0.7557257889443673,800
A|ebin5.35_f121,f_r,400,gbt,2,0.7552778082873015,800
A|ebin5.35_f121,f_r,800,ridge,0,0.7655506548303495,800
A|ebin5.35_f121,f_r,800,gbt,0,0.8084631529612878,800
A|ebin5.35_f121,f_r,800,ridge,1,0.7828770229163847,800
A|ebin5.35_f121,f_r,800,gbt,1,0.7849868433640586,800
A|ebin5.35_f121,f_r,800,ridge,2,0.7481577709958962,800
A|ebin5.35_f121,f_r,800,gbt,2,0.7952093051174058,800
A|ebin5.35_f121,f_r,1600,ridge,0,0.7719389791836858,800
A|ebin5.35_f121,f_r,1600,gbt,0,0.8261921187438155,800
A|ebin5.35_f121,f_r,1600,ridge,1,0.7732828176146362,800
A|ebin5.35_f121,f_r,1600,gbt,1,0.817303611808769,800
A|ebin5.35_f121,f_r,1600,ridge,2,0.7781426274131116,800
A|ebin5.35_f121,f_r,1600,gbt,2,0.8375028030570398,800
A|ebin5.35_f121,f_r,2400,ridge,0,0.782062228435809,800
A|ebin5.35_f121,f_r,2400,gbt,0,0.8424360643570646,800
A|ebin5.35_f121,f_r,2400,ridge,1,0.782062228435809,800
A|ebin5.35_f121,f_r,2400,gbt,1,0.8480168618128652,800
A|ebin5.35_f121,f_r,2400,ridge,2,0.782062228435809,800
A|ebin5.35_f121,f_r,2400,gbt,2,0.8380718450829804,800
A|ebin5.35_f121,f_q,25,ridge,0,0.6703702044629731,800
A|ebin5.35_f121,f_q,25,ridge,1,0.5985014680543653,800
A|ebin5.35_f121,f_q,25,ridge,2,0.19904882839685908,800
A|ebin5.35_f121,f_q,50,ridge,0,0.5922609296799761,800
A|ebin5.35_f121,f_q,50,gbt,0,0.2535934864886808,800
A|ebin5.35_f121,f_q,50,ridge,1,0.6869850189872062,800
A|ebin5.35_f121,f_q,50,gbt,1,0.2381797979219712,800
A|ebin5.35_f121,f_q,50,ridge,2,0.6037248640058758,800
A|ebin5.35_f121,f_q,50,gbt,2,0.15854658066251479,800
A|ebin5.35_f121,f_q,100,ridge,0,0.6865650768386757,800
A|ebin5.35_f121,f_q,100,gbt,0,0.5039477860103864,800
A|ebin5.35_f121,f_q,100,ridge,1,0.6164494802476296,800
A|ebin5.35_f121,f_q,100,gbt,1,0.3593791636493504,800
A|ebin5.35_f121,f_q,100,ridge,2,0.7085245531537662,800
A|ebin5.35_f121,f_q,100,gbt,2,0.5433032657856426,800
A|ebin5.35_f121,f_q,200,ridge,0,0.7289281634374918,800
A|ebin5.35_f121,f_q,200,gbt,0,0.6335627673527954,800
A|ebin5.35_f121,f_q,200,ridge,1,0.6991341381179736,800
A|ebin5.35_f121,f_q,200,gbt,1,0.6421127866089233,800
A|ebin5.35_f121,f_q,200,ridge,2,0.7418906355684243,800
A|ebin5.35_f121,f_q,200,gbt,2,0.620059956406282,800
A|ebin5.35_f121,f_q,400,ridge,0,0.7408700243894142,800
A|ebin5.35_f121,f_q,400,gbt,0,0.745650107982921,800
A|ebin5.35_f121,f_q,400,ridge,1,0.7472493481653676,800
A|ebin5.35_f121,f_q,400,gbt,1,0.7062937166193469,800
A|ebin5.35_f121,f_q,400,ridge,2,0.7491118709887721,800
A|ebin5.35_f121,f_q,400,gbt,2,0.72785775975838,800
A|ebin5.35_f121,f_q,800,ridge,0,0.7599141986764805,800
A|ebin5.35_f121,f_q,800,gbt,0,0.8079213887038924,800
A|ebin5.35_f121,f_q,800,ridge,1,0.7854321383126829,800
A|ebin5.35_f121,f_q,800,gbt,1,0.7934856091121046,800
A|ebin5.35_f121,f_q,800,ridge,2,0.7466157376704113,800
A|ebin5.35_f121,f_q,800,gbt,2,0.786014522299376,800
A|ebin5.35_f121,f_q,1600,ridge,0,0.7726454243049167,800
A|ebin5.35_f121,f_q,1600,gbt,0,0.8333310930949738,800
A|ebin5.35_f121,f_q,1600,ridge,1,0.77531561652469,800
A|ebin5.35_f121,f_q,1600,gbt,1,0.816312398850911,800
A|ebin5.35_f121,f_q,1600,ridge,2,0.776905091990462,800
A|ebin5.35_f121,f_q,1600,gbt,2,0.8432835022882395,800
A|ebin5.35_f121,f_q,2400,ridge,0,0.7774863898929517,800
A|ebin5.35_f121,f_q,2400,gbt,0,0.8469498986566698,800
A|ebin5.35_f121,f_q,2400,ridge,1,0.7774863898929517,800
A|ebin5.35_f121,f_q,2400,gbt,1,0.8472917996576416,800
A|ebin5.35_f121,f_q,2400,ridge,2,0.7774863898929517,800
A|ebin5.35_f121,f_q,2400,gbt,2,0.8364932442662345,800
A|ebin5.35_f121,cbc_max,25,ridge,0,0.9279935335380899,659
A|ebin5.35_f121,cbc_max,25,ridge,1,0.9320766878691532,659
A|ebin5.35_f121,cbc_max,25,ridge,2,0.9241534061376365,659
A|ebin5.35_f121,cbc_max,50,ridge,0,0.9306155073174085,659
A|ebin5.35_f121,cbc_max,50,gbt,0,0.6346975686640217,659
A|ebin5.35_f121,cbc_max,50,ridge,1,0.9227554142650553,659
A|ebin5.35_f121,cbc_max,50,gbt,1,0.6182004575090877,659
A|ebin5.35_f121,cbc_max,50,ridge,2,0.931764371428047,659
A|ebin5.35_f121,cbc_max,50,gbt,2,0.7051718424408655,659
A|ebin5.35_f121,cbc_max,100,ridge,0,0.9483155075323005,659
A|ebin5.35_f121,cbc_max,100,gbt,0,0.8526350525592122,659
A|ebin5.35_f121,cbc_max,100,ridge,1,0.9501294461184181,659
A|ebin5.35_f121,cbc_max,100,gbt,1,0.8763212956997729,659
A|ebin5.35_f121,cbc_max,100,ridge,2,0.9557019161065471,659
A|ebin5.35_f121,cbc_max,100,gbt,2,0.8801590370664512,659
A|ebin5.35_f121,cbc_max,200,ridge,0,0.9529471706267835,659
A|ebin5.35_f121,cbc_max,200,gbt,0,0.9219693899269109,659
A|ebin5.35_f121,cbc_max,200,ridge,1,0.9550607417950513,659
A|ebin5.35_f121,cbc_max,200,gbt,1,0.9345515785529606,659
A|ebin5.35_f121,cbc_max,200,ridge,2,0.9544421468490032,659
A|ebin5.35_f121,cbc_max,200,gbt,2,0.9228045079528697,659
A|ebin5.35_f121,cbc_max,400,ridge,0,0.9654264735302812,659
A|ebin5.35_f121,cbc_max,400,gbt,0,0.9581360010528663,659
A|ebin5.35_f121,cbc_max,400,ridge,1,0.9650094156687706,659
A|ebin5.35_f121,cbc_max,400,gbt,1,0.9531936438558807,659
A|ebin5.35_f121,cbc_max,400,ridge,2,0.9645526499909575,659
A|ebin5.35_f121,cbc_max,400,gbt,2,0.9468229604694413,659
A|ebin5.35_f121,cbc_max,800,ridge,0,0.968695974033102,659
A|ebin5.35_f121,cbc_max,800,gbt,0,0.9609489447097267,659
A|ebin5.35_f121,cbc_max,800,ridge,1,0.9678311235378,659
A|ebin5.35_f121,cbc_max,800,gbt,1,0.9638463683186811,659
A|ebin5.35_f121,cbc_max,800,ridge,2,0.9691817972787057,659
A|ebin5.35_f121,cbc_max,800,gbt,2,0.9627083431301302,659
A|ebin5.35_f121,cbc_max,1600,ridge,0,0.9708649139145982,659
A|ebin5.35_f121,cbc_max,1600,gbt,0,0.9734994140371586,659
A|ebin5.35_f121,cbc_max,1600,ridge,1,0.970935545188686,659
A|ebin5.35_f121,cbc_max,1600,gbt,1,0.9718201025413494,659
A|ebin5.35_f121,cbc_max,1600,ridge,2,0.9703013732059362,659
A|ebin5.35_f121,cbc_max,1600,gbt,2,0.9676037676470487,659
A|ebin5.35_f121,cbc_max,1996,ridge,0,0.9705750510486025,659
A|ebin5.35_f121,cbc_max,1996,gbt,0,0.9743332152930787,659
A|ebin5.35_f121,cbc_max,1996,ridge,1,0.9705750510486025,659
A|ebin5.35_f121,cbc_max,1996,gbt,1,0.974342995222913,659
A|ebin5.35_f121,cbc_max,1996,ridge,2,0.9705750510486025,659
A|ebin5.35_f121,cbc_max,1996,gbt,2,0.9748418582164432,659
A|ebin5.35_f121,ao_abs,25,ridge,0,0.6169369203298033,800
A|ebin5.35_f121,ao_abs,25,ridge,1,0.49289169985533704,800
A|ebin5.35_f121,ao_abs,25,ridge,2,0.6582114240558197,800
A|ebin5.35_f121,ao_abs,50,ridge,0,0.6587522967693266,800
A|ebin5.35_f121,ao_abs,50,gbt,0,0.5349362323962815,800
A|ebin5.35_f121,ao_abs,50,ridge,1,0.6743399169629596,800
A|ebin5.35_f121,ao_abs,50,gbt,1,0.5126125278867287,800
A|ebin5.35_f121,ao_abs,50,ridge,2,0.584928644087798,800
A|ebin5.35_f121,ao_abs,50,gbt,2,0.22510062024646138,800
A|ebin5.35_f121,ao_abs,100,ridge,0,0.6866030227218295,800
A|ebin5.35_f121,ao_abs,100,gbt,0,0.5399879878238701,800
A|ebin5.35_f121,ao_abs,100,ridge,1,0.672080073562014,800
A|ebin5.35_f121,ao_abs,100,gbt,1,0.5978163282744486,800
A|ebin5.35_f121,ao_abs,100,ridge,2,0.724528929735788,800
A|ebin5.35_f121,ao_abs,100,gbt,2,0.6456609746307048,800
A|ebin5.35_f121,ao_abs,200,ridge,0,0.7251926630795417,800
A|ebin5.35_f121,ao_abs,200,gbt,0,0.6712287000831431,800
A|ebin5.35_f121,ao_abs,200,ridge,1,0.7283773713984288,800
A|ebin5.35_f121,ao_abs,200,gbt,1,0.7191334258980325,800
A|ebin5.35_f121,ao_abs,200,ridge,2,0.6913501024719567,800
A|ebin5.35_f121,ao_abs,200,gbt,2,0.6505522424461188,800
A|ebin5.35_f121,ao_abs,400,ridge,0,0.7445075283850704,800
A|ebin5.35_f121,ao_abs,400,gbt,0,0.7233960952725055,800
A|ebin5.35_f121,ao_abs,400,ridge,1,0.7125952648427608,800
A|ebin5.35_f121,ao_abs,400,gbt,1,0.7358118602749657,800
A|ebin5.35_f121,ao_abs,400,ridge,2,0.7250850135422042,800
A|ebin5.35_f121,ao_abs,400,gbt,2,0.7212386714755925,800
A|ebin5.35_f121,ao_abs,800,ridge,0,0.7563377976904719,800
A|ebin5.35_f121,ao_abs,800,gbt,0,0.7798755622727068,800
A|ebin5.35_f121,ao_abs,800,ridge,1,0.7747047470613007,800
A|ebin5.35_f121,ao_abs,800,gbt,1,0.8054191171783552,800
A|ebin5.35_f121,ao_abs,800,ridge,2,0.757420445470455,800
A|ebin5.35_f121,ao_abs,800,gbt,2,0.7692486170981747,800
A|ebin5.35_f121,ao_abs,1600,ridge,0,0.7670143794275888,800
A|ebin5.35_f121,ao_abs,1600,gbt,0,0.8248368616423948,800
A|ebin5.35_f121,ao_abs,1600,ridge,1,0.7675432051430134,800
A|ebin5.35_f121,ao_abs,1600,gbt,1,0.8222384855702687,800
A|ebin5.35_f121,ao_abs,1600,ridge,2,0.7593775201530627,800
A|ebin5.35_f121,ao_abs,1600,gbt,2,0.8148015325914517,800
A|ebin5.35_f121,ao_abs,2400,ridge,0,0.7674243289284749,800
A|ebin5.35_f121,ao_abs,2400,gbt,0,0.842287888823789,800
A|ebin5.35_f121,ao_abs,2400,ridge,1,0.7674243289284749,800
A|ebin5.35_f121,ao_abs,2400,gbt,1,0.8488368403941163,800
A|ebin5.35_f121,ao_abs,2400,ridge,2,0.7674243289284749,800
A|ebin5.35_f121,ao_abs,2400,gbt,2,0.8504374153406754,800
A|ebin5.35_f121,max_assembly_burnup,25,ridge,0,0.4932454172337576,800
A|ebin5.35_f121,max_assembly_burnup,25,ridge,1,0.553938259604938,800
A|ebin5.35_f121,max_assembly_burnup,25,ridge,2,0.3658352995088479,800
A|ebin5.35_f121,max_assembly_burnup,50,ridge,0,0.4901404466652179,800
A|ebin5.35_f121,max_assembly_burnup,50,gbt,0,0.36384222756955087,800
A|ebin5.35_f121,max_assembly_burnup,50,ridge,1,0.6372113936085322,800
A|ebin5.35_f121,max_assembly_burnup,50,gbt,1,0.30857901892421186,800
A|ebin5.35_f121,max_assembly_burnup,50,ridge,2,0.5451183839682919,800
A|ebin5.35_f121,max_assembly_burnup,50,gbt,2,0.24820116255140745,800
A|ebin5.35_f121,max_assembly_burnup,100,ridge,0,0.6194711421499428,800
A|ebin5.35_f121,max_assembly_burnup,100,gbt,0,0.36507454288102303,800
A|ebin5.35_f121,max_assembly_burnup,100,ridge,1,0.6194050717156255,800
A|ebin5.35_f121,max_assembly_burnup,100,gbt,1,0.28148570141314505,800
A|ebin5.35_f121,max_assembly_burnup,100,ridge,2,0.6223354794623149,800
A|ebin5.35_f121,max_assembly_burnup,100,gbt,2,0.36051430116968713,800
A|ebin5.35_f121,max_assembly_burnup,200,ridge,0,0.7251923214483714,800
A|ebin5.35_f121,max_assembly_burnup,200,gbt,0,0.5961466333623242,800
A|ebin5.35_f121,max_assembly_burnup,200,ridge,1,0.6714659841091848,800
A|ebin5.35_f121,max_assembly_burnup,200,gbt,1,0.6583176489776191,800
A|ebin5.35_f121,max_assembly_burnup,200,ridge,2,0.7663379012167857,800
A|ebin5.35_f121,max_assembly_burnup,200,gbt,2,0.6571843086175438,800
A|ebin5.35_f121,max_assembly_burnup,400,ridge,0,0.7425957285359039,800
A|ebin5.35_f121,max_assembly_burnup,400,gbt,0,0.7090464630912275,800
A|ebin5.35_f121,max_assembly_burnup,400,ridge,1,0.7341151230560373,800
A|ebin5.35_f121,max_assembly_burnup,400,gbt,1,0.7238009729006735,800
A|ebin5.35_f121,max_assembly_burnup,400,ridge,2,0.7744422638154546,800
A|ebin5.35_f121,max_assembly_burnup,400,gbt,2,0.7071971957072699,800
A|ebin5.35_f121,max_assembly_burnup,800,ridge,0,0.7832561511598097,800
A|ebin5.35_f121,max_assembly_burnup,800,gbt,0,0.7977748278373451,800
A|ebin5.35_f121,max_assembly_burnup,800,ridge,1,0.770627756782457,800
A|ebin5.35_f121,max_assembly_burnup,800,gbt,1,0.7880589114374619,800
A|ebin5.35_f121,max_assembly_burnup,800,ridge,2,0.7594649822948413,800
A|ebin5.35_f121,max_assembly_burnup,800,gbt,2,0.7826196585632947,800
A|ebin5.35_f121,max_assembly_burnup,1600,ridge,0,0.792721555330399,800
A|ebin5.35_f121,max_assembly_burnup,1600,gbt,0,0.8363413545044054,800
A|ebin5.35_f121,max_assembly_burnup,1600,ridge,1,0.7910184193777421,800
A|ebin5.35_f121,max_assembly_burnup,1600,gbt,1,0.8351131569274163,800
A|ebin5.35_f121,max_assembly_burnup,1600,ridge,2,0.792797551564267,800
A|ebin5.35_f121,max_assembly_burnup,1600,gbt,2,0.8445376882383678,800
A|ebin5.35_f121,max_assembly_burnup,2400,ridge,0,0.7946614807821367,800
A|ebin5.35_f121,max_assembly_burnup,2400,gbt,0,0.8501159619325884,800
A|ebin5.35_f121,max_assembly_burnup,2400,ridge,1,0.7946614807821367,800
A|ebin5.35_f121,max_assembly_burnup,2400,gbt,1,0.8487112611905874,800
A|ebin5.35_f121,max_assembly_burnup,2400,ridge,2,0.7946614807821367,800
A|ebin5.35_f121,max_assembly_burnup,2400,gbt,2,0.8584979706984275,800
A|ebin5.35_f121,node_peak,25,ridge,0,0.6575944856979119,659
A|ebin5.35_f121,node_peak,25,ridge,1,0.6398742640589605,659
A|ebin5.35_f121,node_peak,25,ridge,2,0.6087304116123974,659
A|ebin5.35_f121,node_peak,50,ridge,0,0.5789270542456632,659
A|ebin5.35_f121,node_peak,50,gbt,0,0.21857028597084907,659
A|ebin5.35_f121,node_peak,50,ridge,1,0.5415021901793362,659
A|ebin5.35_f121,node_peak,50,gbt,1,0.23172283419674097,659
A|ebin5.35_f121,node_peak,50,ridge,2,0.5896477652754889,659
A|ebin5.35_f121,node_peak,50,gbt,2,0.18850533996645688,659
A|ebin5.35_f121,node_peak,100,ridge,0,0.6702827405155944,659
A|ebin5.35_f121,node_peak,100,gbt,0,0.5203858276167476,659
A|ebin5.35_f121,node_peak,100,ridge,1,0.669041201265178,659
A|ebin5.35_f121,node_peak,100,gbt,1,0.40690474024515955,659
A|ebin5.35_f121,node_peak,100,ridge,2,0.5979726131117601,659
A|ebin5.35_f121,node_peak,100,gbt,2,0.27476007769089633,659
A|ebin5.35_f121,node_peak,200,ridge,0,0.7656669353730744,659
A|ebin5.35_f121,node_peak,200,gbt,0,0.686545747133829,659
A|ebin5.35_f121,node_peak,200,ridge,1,0.6963427162608833,659
A|ebin5.35_f121,node_peak,200,gbt,1,0.6665187954821356,659
A|ebin5.35_f121,node_peak,200,ridge,2,0.7413551233734875,659
A|ebin5.35_f121,node_peak,200,gbt,2,0.6319916234900749,659
A|ebin5.35_f121,node_peak,400,ridge,0,0.7659710148963361,659
A|ebin5.35_f121,node_peak,400,gbt,0,0.7289544113219496,659
A|ebin5.35_f121,node_peak,400,ridge,1,0.7989804153447198,659
A|ebin5.35_f121,node_peak,400,gbt,1,0.7357650060692947,659
A|ebin5.35_f121,node_peak,400,ridge,2,0.7267048176550894,659
A|ebin5.35_f121,node_peak,400,gbt,2,0.7373597552893183,659
A|ebin5.35_f121,node_peak,800,ridge,0,0.7840708537393487,659
A|ebin5.35_f121,node_peak,800,gbt,0,0.7915649211757378,659
A|ebin5.35_f121,node_peak,800,ridge,1,0.787075337214225,659
A|ebin5.35_f121,node_peak,800,gbt,1,0.8032744592446592,659
A|ebin5.35_f121,node_peak,800,ridge,2,0.7890055629138711,659
A|ebin5.35_f121,node_peak,800,gbt,2,0.7993154479087373,659
A|ebin5.35_f121,node_peak,1600,ridge,0,0.7994002019066526,659
A|ebin5.35_f121,node_peak,1600,gbt,0,0.8282008554643039,659
A|ebin5.35_f121,node_peak,1600,ridge,1,0.7957278294788978,659
A|ebin5.35_f121,node_peak,1600,gbt,1,0.8320310927858939,659
A|ebin5.35_f121,node_peak,1600,ridge,2,0.8049824847377187,659
A|ebin5.35_f121,node_peak,1600,gbt,2,0.8385496178056372,659
A|ebin5.35_f121,node_peak,1996,ridge,0,0.8029425061213408,659
A|ebin5.35_f121,node_peak,1996,gbt,0,0.8383719078232115,659
A|ebin5.35_f121,node_peak,1996,ridge,1,0.8029425061213408,659
A|ebin5.35_f121,node_peak,1996,gbt,1,0.8386314261136711,659
A|ebin5.35_f121,node_peak,1996,ridge,2,0.8029425061213408,659
A|ebin5.35_f121,node_peak,1996,gbt,2,0.8388899830653627,659
A|ebin5.35_f121,map_cov,25,ridge,0,0.6509104494446567,659
A|ebin5.35_f121,map_cov,25,ridge,1,0.6658893103796729,659
A|ebin5.35_f121,map_cov,25,ridge,2,0.7083365864110382,659
A|ebin5.35_f121,map_cov,50,ridge,0,0.6320938093966215,659
A|ebin5.35_f121,map_cov,50,gbt,0,0.16616353478810508,659
A|ebin5.35_f121,map_cov,50,ridge,1,0.6450514713065967,659
A|ebin5.35_f121,map_cov,50,gbt,1,0.36819518445608423,659
A|ebin5.35_f121,map_cov,50,ridge,2,0.5888312023752569,659
A|ebin5.35_f121,map_cov,50,gbt,2,0.2861869822610534,659
A|ebin5.35_f121,map_cov,100,ridge,0,0.7553808281280595,659
A|ebin5.35_f121,map_cov,100,gbt,0,0.5613469608479107,659
A|ebin5.35_f121,map_cov,100,ridge,1,0.7274959631786545,659
A|ebin5.35_f121,map_cov,100,gbt,1,0.5086791728625942,659
A|ebin5.35_f121,map_cov,100,ridge,2,0.707455928309575,659
A|ebin5.35_f121,map_cov,100,gbt,2,0.5159185464826413,659
A|ebin5.35_f121,map_cov,200,ridge,0,0.8081625764543143,659
A|ebin5.35_f121,map_cov,200,gbt,0,0.7388227137971045,659
A|ebin5.35_f121,map_cov,200,ridge,1,0.7906626676523036,659
A|ebin5.35_f121,map_cov,200,gbt,1,0.7311686675052563,659
A|ebin5.35_f121,map_cov,200,ridge,2,0.7740465617100105,659
A|ebin5.35_f121,map_cov,200,gbt,2,0.6610774774353674,659
A|ebin5.35_f121,map_cov,400,ridge,0,0.825095254727515,659
A|ebin5.35_f121,map_cov,400,gbt,0,0.7890207976387982,659
A|ebin5.35_f121,map_cov,400,ridge,1,0.8277716955823693,659
A|ebin5.35_f121,map_cov,400,gbt,1,0.8168320545715357,659
A|ebin5.35_f121,map_cov,400,ridge,2,0.8024885101015925,659
A|ebin5.35_f121,map_cov,400,gbt,2,0.817115183808453,659
A|ebin5.35_f121,map_cov,800,ridge,0,0.8331327536635385,659
A|ebin5.35_f121,map_cov,800,gbt,0,0.8485223797459619,659
A|ebin5.35_f121,map_cov,800,ridge,1,0.8240410898306485,659
A|ebin5.35_f121,map_cov,800,gbt,1,0.8297421049768745,659
A|ebin5.35_f121,map_cov,800,ridge,2,0.8475924779059766,659
A|ebin5.35_f121,map_cov,800,gbt,2,0.8613695141551757,659
A|ebin5.35_f121,map_cov,1600,ridge,0,0.8460347743174722,659
A|ebin5.35_f121,map_cov,1600,gbt,0,0.8783743192318709,659
A|ebin5.35_f121,map_cov,1600,ridge,1,0.8429626809441486,659
A|ebin5.35_f121,map_cov,1600,gbt,1,0.880189802517354,659
A|ebin5.35_f121,map_cov,1600,ridge,2,0.8520360213189451,659
A|ebin5.35_f121,map_cov,1600,gbt,2,0.8835137818350565,659
A|ebin5.35_f121,map_cov,1996,ridge,0,0.8474289504767664,659
A|ebin5.35_f121,map_cov,1996,gbt,0,0.879340310217197,659
A|ebin5.35_f121,map_cov,1996,ridge,1,0.8474289504767664,659
A|ebin5.35_f121,map_cov,1996,gbt,1,0.8841952622095003,659
A|ebin5.35_f121,map_cov,1996,ridge,2,0.8474289504767664,659
A|ebin5.35_f121,map_cov,1996,gbt,2,0.8784323898886687,659
A|ebin5.5_f121,cyclen,25,ridge,0,0.621257135405352,800
A|ebin5.5_f121,cyclen,25,ridge,1,0.6136657746866239,800
A|ebin5.5_f121,cyclen,25,ridge,2,0.6200256918801533,800
A|ebin5.5_f121,cyclen,50,ridge,0,0.693761682039153,800
A|ebin5.5_f121,cyclen,50,gbt,0,0.2752619091743383,800
A|ebin5.5_f121,cyclen,50,ridge,1,0.587478131969215,800
A|ebin5.5_f121,cyclen,50,gbt,1,0.4279807907708612,800
A|ebin5.5_f121,cyclen,50,ridge,2,0.6287691600500666,800
A|ebin5.5_f121,cyclen,50,gbt,2,0.14113126160962808,800
A|ebin5.5_f121,cyclen,100,ridge,0,0.6837704929722827,800
A|ebin5.5_f121,cyclen,100,gbt,0,0.7243587959113462,800
A|ebin5.5_f121,cyclen,100,ridge,1,0.6453818292605384,800
A|ebin5.5_f121,cyclen,100,gbt,1,0.617193010663504,800
A|ebin5.5_f121,cyclen,100,ridge,2,0.6935401504079628,800
A|ebin5.5_f121,cyclen,100,gbt,2,0.6802105800118118,800
A|ebin5.5_f121,cyclen,200,ridge,0,0.7601628119207856,800
A|ebin5.5_f121,cyclen,200,gbt,0,0.7123673415591684,800
A|ebin5.5_f121,cyclen,200,ridge,1,0.7646633821649309,800
A|ebin5.5_f121,cyclen,200,gbt,1,0.7521141806310583,800
A|ebin5.5_f121,cyclen,200,ridge,2,0.7782405383396861,800
A|ebin5.5_f121,cyclen,200,gbt,2,0.7397505346411573,800
A|ebin5.5_f121,cyclen,400,ridge,0,0.8165817410322639,800
A|ebin5.5_f121,cyclen,400,gbt,0,0.7966511080253397,800
A|ebin5.5_f121,cyclen,400,ridge,1,0.77988120131903,800
A|ebin5.5_f121,cyclen,400,gbt,1,0.7764313818374184,800
A|ebin5.5_f121,cyclen,400,ridge,2,0.7944319646378242,800
A|ebin5.5_f121,cyclen,400,gbt,2,0.748086721513996,800
A|ebin5.5_f121,cyclen,800,ridge,0,0.8217131326743655,800
A|ebin5.5_f121,cyclen,800,gbt,0,0.8079791733490586,800
A|ebin5.5_f121,cyclen,800,ridge,1,0.8204336773478027,800
A|ebin5.5_f121,cyclen,800,gbt,1,0.8163398803257973,800
A|ebin5.5_f121,cyclen,800,ridge,2,0.8069653065164849,800
A|ebin5.5_f121,cyclen,800,gbt,2,0.806738425858952,800
A|ebin5.5_f121,cyclen,1600,ridge,0,0.8292974035371442,800
A|ebin5.5_f121,cyclen,1600,gbt,0,0.8425724403199578,800
A|ebin5.5_f121,cyclen,1600,ridge,1,0.8267203287902637,800
