cell,e_target,e_targets,n_targets,library_id,pair,e_core_pair,pair_spread,node_e_core,feed,per_fa_tU,M_HM_tU,n_candidates,n_in_band,n_feasible,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,B_cycle,B_d,min_pred_f_r,max_pred_cyclen_any,ref_cyclen,ref_f_r,n_store_feed,n_store_feed_ecore,n_store_feed_lib,n_store_pair_feed,in_distribution,node_record_id,node_origin,n_pareto,pareto_min_f_r,pareto_min_f_r_cyclen,pareto_cyclen_span,pareto_f_r_span,seconds,tier_reached,binding_constraint,binding_excess_pct,min_f_r,min_cbc_max,min_f_q,min_ao_abs,n_feasible_tier1,cyclen_tier1,f_r_tier1,sigma_cyclen_tier1,B_cycle_tier1,B_d_tier1,record_id_tier1,n_feasible_tier2,cyclen_tier2,f_r_tier2,sigma_cyclen_tier2,B_cycle_tier2,B_d_tier2,record_id_tier2,n_feasible_tier3,cyclen_tier3,f_r_tier3,sigma_cyclen_tier3,B_cycle_tier3,B_d_tier3,record_id_tier3
e5.1_f125,5.1,5.1,1,ga80,J1_J2,5.1,0.0,,125,0.42337,102.031,1200,1200,0,,,,,,,,,,1.5598785027758946,657.8838930286145,657.8838930286145,1.858777890949141,4052,212,2200,212,False,,,0,,,,,157.0,tier2,f_r,0.6373227597351372,1.5598785027758946,1203.4215334873147,1.906893705093721,0.0245028500787069,0,,,,,,,515,657.09820348514,1.6428815950405586,1.2951804827884197,25.65112016981706,49.45535968740729,d0843bc77b297fb9d39fb71b9e699a0ad270ee1f9149ba97ee4b75db465e5600,809,657.09820348514,1.6428815950405586,1.2951804827884197,25.65112016981706,49.45535968740729,d0843bc77b297fb9d39fb71b9e699a0ad270ee1f9149ba97ee4b75db465e5600
e5.1_f129,5.1,5.1,1,ga80,J1_J2,5.1,0.0,,129,0.42337,102.031,1200,1200,0,,,,,,,,,,1.5736195661615728,664.9529395888394,664.9529395888394,2.4029665920981254,274,8,262,8,False,,,0,,,,,163.1,tier2,f_r,1.52384297816599,1.5736195661615728,1177.002362891478,2.038806148278695,0.0295089220306314,0,,,,,,,348,661.418480596599,1.6430133389725148,2.516143700935884,25.8197706801444,48.23693592182016,666b25af7f6ccc418a5b1754b062e92a6934f141e4477a8fca1fa6d2bcdd4b15,638,663.1041970394585,1.6884209194665742,2.9135667716187434,25.8855759354604,48.35987442206168,3b3927bf63ac35dfc0482f1d0f81c95e88561d971cb9a503ee9101493232f1a9
e5.2_f109,5.2,5.2,1,ga80,K1_K2,5.2,0.0,,109,0.42337,102.031,1200,1200,0,,,,,,,,,,1.595708579863236,609.6745226551234,609.6745226551234,1.8947565993548936,3934,111,1763,135,False,,,0,,,,,156.2,tier2,f_r,2.948940636337793,1.595708579863236,1116.5609431031571,1.969938122420344,0.0262228047677439,0,,,,,,,88,607.7188194459518,1.642227180440951,1.021804153035737,23.723498838358942,52.45287357838997,182d347dc167d603d28705641a614407fdc979d0246fbd32b3595315f426e826,359,607.7188194459518,1.642227180440951,1.021804153035737,23.723498838358942,52.45287357838997,182d347dc167d603d28705641a614407fdc979d0246fbd32b3595315f426e826
e5.2_f113,5.2,5.2,1,ga80,K1_K2,5.2,0.0,,113,0.42337,102.031,1200,1200,0,,,,,,,,,,1.6163709746123245,631.290547499082,631.290547499082,1.681730868133254,763,55,751,79,False,,,0,,,,,163.5,tier2,f_r,4.281998362085426,1.6163709746123245,1169.0250043227272,2.0560457855653915,0.0225854919112361,0,,,,,,,78,629.1016645065872,1.648111965726104,2.149459797797664,24.558220232077293,52.37638120292591,9228944c70e9adc039bf70ede943d206f237201aac8b8b96caab934b7b0e07d2,745,631.290547499082,1.681730868133254,1.8828843536403868,24.6436675828391,52.55861847313472,26c1dd4cb9fdfa7e05712b71a28b65a049d514e9571edd521afe359de1417cf6
e5.2_f117,5.2,5.2,1,ga80,K1_K2,5.2,0.0,5.200000000000001,117,0.42337,102.031,1200,1200,44,645.2933751663645,0.55363721867292,1.5401263528189988,1.938857080269921,1306.926735282579,0.0492987796048264,73.69869848121951,25.190295489148436,51.88770267422883,1.5354037187978222,647.1433433713265,,,3587,179,2213,201,False,4add814d4e9d1b9cdfe56fe5b9f37bd9c9adfc25c764bc6c48a7669646bf15f8,elite,2,1.5354037187978222,644.8922063615838,0.4011688047806956,0.0047226340211765,182.0,tier1,f_r,-0.941695561430822,1.5354037187978222,1217.962756705628,1.9245282599959737,0.0224778880828817,44,645.2933751663645,1.5401263528189988,0.55363721867292,25.190295489148436,51.88770267422883,4add814d4e9d1b9cdfe56fe5b9f37bd9c9adfc25c764bc6c48a7669646bf15f8,611,647.1433433713265,1.6217306303390011,1.6173138618006115,25.262512634902496,52.03645764967096,485d69da40177b3521644c9842d50f2fa1e04ef85dbbd13fedc179ecbf377bb5,816,647.1433433713265,1.6217306303390011,1.6173138618006115,25.262512634902496,52.03645764967096,485d69da40177b3521644c9842d50f2fa1e04ef85dbbd13fedc179ecbf377bb5
e5.2_f121,5.2,5.2,1,ga80,K1_K2,5.2,0.0,5.2,121,0.42337,102.031,1200,1200,308,657.0254376751909,0.7793811231699768,1.5425571359842891,1.9538286056551948,1306.449636924074,0.0462898194788668,72.90276283630566,25.648279613374573,51.08458997374605,1.4871005966808335,660.0569777748827,,,44292,437,3450,416,True,21a5c3a78d827e6009661f1c4ed74999d70c4a97420d049537f752c5d3d6d510,elite,14,1.4871005966808335,648.7215115259071,8.303926149283825,0.0554565393034554,149.9,tier1,f_r,-4.0580260205913765,1.4871005966808335,1263.9742175620213,1.8611842004942287,0.0250586606985038,308,657.0254376751909,1.5425571359842891,0.7793811231699768,25.648279613374573,51.08458997374605,21a5c3a78d827e6009661f1c4ed74999d70c4a97420d049537f752c5d3d6d510,710,658.4527263443313,1.5603964774771075,1.2578671153055725,25.70399663249737,51.19556354075923,52df2feeccb1e74fbccc6520a684f7be78c511c31f1d4b47fb7c5bcbc40be54f,865,658.9085476553846,1.6528848617120062,1.5563470442901082,25.7217905134786,51.23100424585407,31c40701231068dbfa0303e5eb7a27ebe209298b68393b042efc9cd70ef6eb73
e5.2_f125,5.2,5.2,1,ga80,K1_K2,5.2,0.0,5.2,125,0.42337,102.031,1200,1200,47,667.4800389124912,1.5240363684557203,1.5490748741332152,1.94631672882442,1306.4405535687467,0.0496460064202367,72.57753513876034,26.056395525491155,50.23673057314694,1.5282698691430732,677.3861767866215,,,4052,43,2200,67,False,4c425ee1cfdb291f11d8107e4ab8563e9d163151befbc80049f2280b7caba751,elite,8,1.5282698691430732,656.5536348438827,10.926404068608464,0.020805004990142,168.4,tier1,f_r,-1.4019439262533462,1.5282698691430732,1264.8356578880164,1.9183026361719344,0.0268473483958529,47,667.4800389124912,1.5490748741332152,1.5240363684557203,26.056395525491155,50.23673057314694,4c425ee1cfdb291f11d8107e4ab8563e9d163151befbc80049f2280b7caba751,619,670.5671809614353,1.606047421589028,1.876431011181905,26.176908184419087,50.46907897956,b76bf063685bd3e74b46c6dea3bd04ca741315fbbe112e226e8f1f2572c5d7ec,780,671.6738388820636,1.75232126849735,2.0069172091411502,26.22010875194211,50.55236967374439,2ca6e7334835f5681cbe0d62c9cc3017540135853051d450102004e443397aa8
e5.2_f129,5.2,5.2,1,ga80,K1_K2,5.2,0.0,,129,0.42337,102.031,1200,1200,0,,,,,,,,,,1.5604938835492113,678.812381307285,678.812381307285,2.498852078364206,274,18,262,18,False,,,0,,,,,142.3,tier2,f_r,0.6770247451103995,1.5604938835492113,1253.1551226652375,2.026792297649673,0.0279297202460838,0,,,,,,,265,674.353043174887,1.6260945478702131,2.2694095442517463,26.32469675859043,49.18024743271546,da199d591dcd9ea6edae84fbbe1ddde43974356b56e6f28774349f010fb06a66,566,677.3224791107157,1.7435895597151654,2.476317082733576,26.440614527993127,49.39680698640576,00d96d03d2537e548328084dbb72659d8b8d09fb6527db0f53aac759d4d8a893
e5.3_f109,5.3,5.3,1,ga80,L1_L2,5.3,0.0,,109,0.42337,102.031,1200,1200,0,,,,,,,,,,1.6196752366470155,615.3017147558136,615.3017147558136,1.981070097803046,3934,344,1763,107,False,,,0,,,,,159.3,tier2,f_r,4.495176557871972,1.6196752366470155,1140.6549247713103,1.9913985491564508,0.0230817213215317,0,,,,,,,4,609.0957647562338,1.6348993134685796,0.9266863281884402,23.77725060549813,52.571719228670176,f08e571dfc0a3ca0c2d80ed741e65b7e4a35658e50b9784a54e2e01fa0f3cc00,369,614.9723709070188,1.730999731156253,2.3306267827421228,24.006655479480383,53.0789355096768,1c115ed57c6aec4ffb9b22ebc4bde85cb78f70c05fe40d77607e7a147f2dca33
e5.3_f113,5.3,5.3,1,ga80,L1_L2,5.3,0.0,,113,0.42337,102.031,1200,1200,0,,,,,,,,,,1.5984601296558312,635.1960740081138,635.1960740081138,1.8418528059424752,763,73,751,30,False,,,0,,,,,164.6,tier2,f_r,3.126459977795548,1.5984601296558312,1194.122507017513,1.955838260361628,0.0252356427975745,0,,,,,,,99,631.0630122397455,1.6477019547047551,0.6857409510085198,24.634785296676768,52.53967483627523,1a4d4ba887fe37dc0a46e901aa130a02ba63adf1af079eeaf00a0fd272e30952,524,631.9219118991944,1.65920853496249,0.7610505108317241,24.668314133403893,52.61118324026848,be5f13695787223efdfc56998cad2c0026367b66b67f9e2e27bd6b8088fa5df4
